p cnf 21 40
19 29 12 20 5 33 79 13 53 4 4 92 45 59 27 17 99 20 7 67 3 0 7 5 -11 0 3 -9 -19 0 -9 -10 -11 0 -5 -9 14 0 -3 -5 -7 0 2 -16 18 0 -3 10 19 0 3 -15 13 0 -8 19 10 0 17 14 -1 0 -11 -2 -11 0 -6 -21 -9 0 -10 21 5 0 -2 -16 -9 0 -11 -9 12 0 6 20 -3 0 6 -8 -18 0 -4 12 -8 0 9 -15 3 0 -5 16 -10 0 19 -8 3 0 15 14 18 0 -8 17 -5 0 -21 5 -14 0 7 -4 -10 0 6 -12 -16 0 17 14 -11 0 13 -7 12 0 -5 20 -2 0 7 -2 3 0 -9 -5 -2 0 -13 7 17 0 9 21 -16 0 8 18 -2 0 3 11 9 0 -18 21 -12 0 13 -5 19 0 -9 8 18 0 16 1 4 0 5 -13 12 0 
48 6 38 77 6 38 29 84 32 30 11 10 93 39 94 46 52 31 69 6 26 0 3 -5 -15 0 -18 16 5 0 -1 -10 -19 0 20 7 -20 0 -3 8 13 0 -15 -20 1 0 9 -14 12 0 15 -10 16 0 -14 4 -17 0 -7 -12 -4 0 13 16 3 0 1 6 -20 0 3 13 -21 0 -18 6 -1 0 2 -18 3 0 9 -14 21 0 14 2 9 0 -11 -12 -2 0 5 -1 -13 0 -9 -4 1 0 20 18 10 0 -5 -12 17 0 -4 -10 6 0 -1 -2 -18 0 -17 -2 8 0 2 -7 -16 0 -8 -13 3 0 15 1 -20 0 -13 9 -3 0 -4 1 13 0 20 4 9 0 20 9 -6 0 -7 -8 -21 0 12 -10 19 0 16 15 18 0 12 18 6 0 11 10 -15 0 -12 -20 2 0 -20 -6 7 0 -16 -20 -13 0 
88 43 25 14 6 8 61 17 94 97 17 7 69 84 22 92 3 53 74 61 32 0 -4 16 -3 0 1 6 -15 0 -18 -3 5 0 13 -10 -3 0 -9 -4 7 0 -8 -5 -15 0 9 -21 -12 0 17 -8 -11 0 -12 -2 8 0 10 -1 15 0 6 19 -9 0 4 8 17 0 8 4 11 0 -7 1 -3 0 -12 -3 -12 0 8 -3 17 0 18 -17 -6 0 -2 16 -5 0 20 -8 3 0 -6 9 17 0 -13 -7 15 0 5 12 -6 0 11 9 21 0 10 -13 19 0 -7 5 -9 0 -10 -19 12 0 16 19 13 0 -21 9 21 0 -16 -2 -21 0 -6 21 -7 0 5 -11 -16 0 14 -16 19 0 -15 -2 18 0 13 5 -2 0 8 10 6 0 -8 -3 -9 0 3 -7 -21 0 16 -20 19 0 2 -4 -5 0 -20 -7 11 0 
94 97 94 49 29 10 80 11 18 25 82 47 82 98 68 97 14 33 46 72 19 0 5 16 -17 0 -10 2 21 0 20 -11 7 0 3 13 -12 0 7 -21 -6 0 11 6 -1 0 4 13 -17 0 14 -8 -7 0 12 1 -13 0 -10 -9 -4 0 18 21 16 0 -9 -13 5 0 21 -6 1 0 12 18 -20 0 -2 -15 -20 0 3 4 -18 0 -3 -6 -10 0 13 2 -10 0 -11 10 -11 0 9 3 -18 0 10 12 -4 0 1 -11 14 0 4 20 -9 0 -7 -8 -15 0 -18 -15 -18 0 6 21 -13 0 -1 5 3 0 -6 -16 21 0 -2 6 14 0 -21 20 -6 0 -4 8 5 0 -4 -8 -12 0 1 9 18 0 -17 -2 -4 0 -2 -15 -17 0 -15 -14 -9 0 -19 16 1 0 -2 8 -12 0 14 -5 9 0 -10 15 21 0 
88 51 78 76 70 62 77 67 20 50 40 41 96 98 30 93 40 19 92 2 84 0 21 3 10 0 18 9 14 0 15 5 17 0 19 -6 9 0 4 -6 5 0 8 -17 5 0 19 -10 -21 0 -1 12 -4 0 -7 15 -3 0 20 11 15 0 21 -15 -7 0 -15 16 4 0 3 -8 6 0 -16 7 4 0 -9 -10 6 0 9 1 -16 0 17 7 -10 0 2 14 3 0 15 11 5 0 -7 -13 -7 0 18 16 12 0 8 6 7 0 -18 -4 -17 0 16 10 16 0 20 -11 -10 0 7 -19 13 0 -21 -3 -13 0 -14 21 -7 0 17 7 12 0 -3 11 10 0 -7 9 20 0 -2 -15 3 0 15 -17 -14 0 -6 -17 -1 0 -8 -14 -8 0 6 -9 17 0 -3 19 -18 0 -14 7 -19 0 -17 -8 9 0 -2 -16 -11 0 
81 39 40 46 27 63 8 54 71 46 40 70 84 6 87 60 31 76 83 31 7 0 -6 -10 -3 0 6 -13 9 0 -14 -9 16 0 13 14 -3 0 -18 7 11 0 3 16 -10 0 -17 11 -15 0 21 5 16 0 -5 21 -8 0 -15 -11 15 0 10 11 -10 0 18 15 -2 0 -4 8 -11 0 -1 8 -10 0 3 -20 -11 0 -6 -12 -19 0 -1 10 7 0 -21 -9 12 0 -5 8 -16 0 -8 -18 6 0 -3 17 -20 0 -15 -21 -17 0 -5 -16 13 0 12 17 -9 0 21 4 10 0 21 10 -5 0 6 -18 3 0 -13 8 -4 0 -5 9 13 0 -20 -14 -5 0 -1 5 -19 0 16 -20 -3 0 -16 -19 -18 0 -7 -13 15 0 20 5 20 0 -13 4 -12 0 3 18 2 0 21 -11 10 0 -18 -21 16 0 21 1 -14 0 
43 34 91 76 24 97 12 9 19 85 47 6 60 19 100 69 77 17 30 89 94 0 -12 11 12 0 3 13 -19 0 18 -7 -9 0 11 16 8 0 -15 -1 -6 0 -14 -17 -18 0 4 -18 16 0 7 -17 13 0 -9 -12 -20 0 -11 10 -14 0 20 9 5 0 2 11 17 0 20 18 16 0 -15 8 12 0 -5 12 9 0 -6 10 -8 0 -5 -13 -1 0 -14 -10 -5 0 18 -10 -8 0 15 -20 -17 0 8 -10 -8 0 -1 -12 17 0 8 11 7 0 21 -17 14 0 -13 -7 21 0 -20 12 17 0 7 -14 8 0 4 -9 -12 0 8 12 -16 0 -14 -9 7 0 1 4 -16 0 -2 -17 5 0 -4 21 -12 0 17 -20 4 0 9 -19 17 0 -6 1 -10 0 11 4 16 0 -15 -16 5 0 19 21 9 0 -10 11 19 0 
21 45 7 11 92 29 73 26 21 77 90 65 73 1 13 38 96 16 51 85 78 0 -15 -18 -19 0 -14 -13 -5 0 -13 -1 18 0 -11 2 19 0 -7 -4 -6 0 -16 8 -2 0 6 -12 16 0 4 17 -2 0 16 1 12 0 -17 -1 12 0 10 16 11 0 14 11 -1 0 -3 19 18 0 -2 -21 1 0 -21 20 -12 0 8 11 1 0 20 11 14 0 -9 -10 -12 0 -3 14 13 0 11 -9 -8 0 -16 15 -21 0 -6 -15 -19 0 -11 6 8 0 13 -8 12 0 -20 19 16 0 7 -2 -18 0 -2 4 1 0 7 9 -13 0 18 -20 1 0 10 14 11 0 12 3 -11 0 21 -2 -8 0 -4 -5 -20 0 -1 4 -11 0 -10 -19 1 0 -8 21 2 0 5 20 -1 0 6 -18 9 0 2 8 -6 0 -4 -14 -15 0 
62 43 83 97 36 93 22 29 19 85 33 46 50 89 54 7 26 20 7 26 2 0 6 19 7 0 13 -5 -11 0 4 7 -21 0 -5 9 -18 0 -20 11 21 0 18 -19 -6 0 5 8 20 0 8 14 -8 0 -9 -17 6 0 -7 11 21 0 -8 20 -17 0 5 -8 -18 0 -1 4 -8 0 10 4 -1 0 8 -10 5 0 17 13 14 0 16 -10 11 0 12 -11 1 0 17 -14 -1 0 -2 20 12 0 7 4 -20 0 -17 14 -1 0 -10 -14 -8 0 -16 -13 18 0 -19 18 -7 0 8 13 -19 0 4 -19 15 0 -18 5 19 0 -11 -10 6 0 -12 16 6 0 -13 -10 13 0 -2 13 -17 0 11 17 -20 0 -3 -21 -12 0 -9 -11 18 0 -2 17 1 0 20 -1 -16 0 2 17 -2 0 -9 -21 -18 0 -4 -1 -15 0 
78 10 95 18 58 38 58 41 22 15 70 94 64 1 59 88 61 44 54 49 17 0 -13 5 -13 0 4 19 3 0 -16 6 11 0 18 9 13 0 -3 -16 9 0 -17 6 -15 0 -10 5 1 0 -4 -11 21 0 8 10 15 0 1 9 -16 0 18 10 -19 0 20 11 -17 0 -16 19 -3 0 -19 -3 2 0 19 -9 -15 0 7 11 4 0 15 -4 -18 0 5 -2 18 0 4 -12 4 0 -6 -13 -11 0 -15 19 -3 0 11 -19 -21 0 -10 6 1 0 13 -1 -14 0 10 -3 -1 0 14 -1 15 0 3 -17 -6 0 -3 14 -8 0 21 2 -16 0 14 -8 -2 0 -17 19 -7 0 16 18 -21 0 1 10 -15 0 -8 5 -17 0 -19 3 -20 0 -4 2 17 0 14 -8 -1 0 2 17 8 0 -13 -11 -1 0 11 1 6 0 
90 47 65 43 14 9 82 81 57 4 78 34 65 76 96 68 100 33 68 71 58 0 11 1 21 0 -14 -1 -6 0 -17 -10 5 0 -1 20 15 0 7 20 -7 0 -17 4 8 0 13 -11 16 0 1 -2 20 0 17 -3 -7 0 3 14 18 0 12 9 19 0 17 -1 -14 0 -1 17 -3 0 14 -8 19 0 8 6 15 0 -14 21 9 0 -1 19 18 0 2 -15 -2 0 -6 21 11 0 2 6 19 0 21 -18 -15 0 12 8 -16 0 4 -5 9 0 -13 -21 1 0 8 4 5 0 -10 5 21 0 -7 -10 -19 0 -17 16 15 0 5 -10 -15 0 -10 -11 -13 0 -11 -17 1 0 10 3 18 0 -21 -20 9 0 -12 -17 15 0 11 -9 16 0 -10 -18 16 0 19 -1 -21 0 19 -7 11 0 5 -19 -5 0 -1 -4 -9 0 
53 42 45 14 56 52 37 92 29 47 11 71 41 76 62 54 30 50 89 23 21 0 -13 -3 -9 0 -2 1 12 0 -10 21 -4 0 -10 6 12 0 -16 -9 16 0 -14 9 -4 0 -6 -13 -18 0 5 -18 -4 0 -18 -8 -7 0 -20 -7 -13 0 -7 -11 -21 0 2 -16 -19 0 -10 13 -5 0 6 -18 -2 0 -3 -11 -14 0 -10 -17 -16 0 1 14 20 0 -12 10 -17 0 -11 -9 -3 0 17 10 -9 0 -4 20 -13 0 -11 -8 9 0 12 -11 18 0 12 2 -10 0 7 5 8 0 -14 -6 18 0 -17 5 16 0 7 16 -5 0 -16 20 17 0 20 3 4 0 13 18 13 0 21 5 -2 0 -17 6 -8 0 11 8 16 0 -10 8 20 0 21 -7 4 0 -3 19 17 0 19 -2 -13 0 -20 19 4 0 13 10 -16 0 
5 16 40 99 51 83 64 28 38 89 53 3 17 36 98 5 77 64 60 96 29 0 -16 11 1 0 -4 12 -15 0 8 3 -17 0 -6 -18 -9 0 17 2 -9 0 -12 21 15 0 3 -12 -8 0 -18 5 14 0 -16 17 -6 0 -18 -21 -2 0 -14 3 -4 0 14 18 -5 0 13 -3 -21 0 -15 5 -14 0 11 -6 -9 0 16 -20 -12 0 -6 -17 -9 0 18 -10 8 0 -17 20 13 0 2 -6 14 0 -1 -12 -15 0 -17 10 5 0 16 -5 -19 0 3 13 12 0 7 21 -15 0 -4 -18 -9 0 11 -7 9 0 17 10 2 0 11 -20 1 0 2 -19 -18 0 11 3 9 0 14 -10 -17 0 8 17 -8 0 -20 -16 -20 0 15 19 -20 0 -21 10 3 0 16 -3 -15 0 17 15 7 0 -2 17 2 0 -9 -18 6 0 
1 77 17 25 17 23 22 17 61 55 41 54 19 96 8 50 14 41 58 53 24 0 13 7 4 0 16 7 -8 0 5 -13 11 0 19 8 -2 0 1 3 13 0 7 -11 19 0 -16 -13 -21 0 -7 -13 -15 0 -10 -17 19 0 1 11 -13 0 -8 -4 7 0 9 -15 -10 0 -16 1 17 0 1 -11 -8 0 16 -1 -20 0 -13 17 -6 0 -4 5 9 0 -17 14 7 0 5 -17 18 0 2 10 -16 0 15 -5 -2 0 19 -7 14 0 4 -13 3 0 -5 -20 18 0 17 7 1 0 8 -15 7 0 -11 -4 -1 0 -16 8 4 0 10 6 19 0 -20 10 -1 0 17 -12 10 0 20 14 -16 0 -3 -15 -5 0 -18 -17 -15 0 -4 -12 -2 0 10 -16 -4 0 -10 -20 -8 0 9 -12 -16 0 -15 -4 10 0 19 -10 -3 0 
15 74 15 94 93 51 67 100 6 53 33 57 28 42 69 8 5 40 59 53 93 0 -4 5 -16 0 -9 -17 19 0 18 -17 -19 0 -2 9 -3 0 -2 11 9 0 -2 -1 11 0 21 17 12 0 -2 -18 -7 0 -6 -16 21 0 3 21 12 0 -2 5 -4 0 7 -17 8 0 3 -9 -13 0 16 -4 21 0 -2 -20 -21 0 8 21 -5 0 19 -10 3 0 1 21 -4 0 -15 21 9 0 2 -9 4 0 5 19 7 0 15 1 18 0 10 -12 6 0 7 21 11 0 5 13 -10 0 15 5 -4 0 -17 -4 2 0 1 15 20 0 12 -5 4 0 -20 2 4 0 18 12 18 0 5 -21 4 0 11 -14 -8 0 9 5 15 0 -21 20 2 0 16 -6 11 0 -19 -3 18 0 2 -14 20 0 -6 -10 -7 0 -8 6 -8 0 
95 32 52 44 28 61 87 3 97 66 100 85 55 31 81 80 68 39 99 6 16 0 20 5 -3 0 2 -5 11 0 -8 21 3 0 -4 1 11 0 -15 -7 -17 0 21 -17 -2 0 -10 -8 19 0 -16 -12 19 0 -5 -18 -19 0 -18 6 14 0 -21 -5 14 0 21 -19 -2 0 -4 -1 12 0 20 -18 -17 0 -19 -18 17 0 21 -19 -2 0 7 -9 -13 0 1 -18 -10 0 -15 -14 -8 0 -4 21 -1 0 -7 -12 10 0 9 -16 8 0 17 16 -6 0 -9 13 -16 0 -18 16 -20 0 10 12 -7 0 -18 -11 9 0 -6 -1 9 0 -19 1 -10 0 3 -13 -7 0 18 -6 4 0 1 14 10 0 15 1 6 0 -7 3 10 0 -20 11 7 0 -18 -7 -11 0 -6 -5 16 0 -6 1 11 0 -2 -10 20 0 -5 4 16 0 
1 68 33 40 24 74 51 3 32 83 91 71 95 11 34 94 87 78 50 47 55 0 -14 -7 2 0 10 -8 -19 0 -7 -17 -20 0 -12 9 -18 0 -12 17 -1 0 18 -4 -19 0 -15 20 11 0 -15 11 7 0 6 19 17 0 16 -17 -15 0 -5 -12 -20 0 -6 3 19 0 -6 -8 16 0 14 4 21 0 -18 5 -8 0 21 15 10 0 -16 19 -4 0 -13 -3 1 0 -9 -15 -21 0 -8 6 -11 0 3 21 -7 0 -20 -21 20 0 8 7 14 0 17 -5 19 0 9 -1 10 0 -15 5 -14 0 11 15 9 0 -20 -11 21 0 19 8 7 0 9 -4 14 0 -18 1 -6 0 19 6 17 0 -21 -16 7 0 15 -12 -6 0 9 7 -3 0 -16 15 13 0 -21 16 4 0 -8 -6 -15 0 16 3 6 0 21 -13 16 0 
100 27 13 44 87 39 20 54 6 86 78 78 62 50 24 27 100 43 32 20 33 0 -5 13 6 0 -5 17 -4 0 -10 15 -13 0 20 -18 -2 0 -9 10 4 0 20 8 7 0 13 5 19 0 18 -15 1 0 -15 -9 10 0 15 -3 -18 0 -4 1 9 0 -4 -13 -19 0 -17 -16 -19 0 -16 3 9 0 4 21 4 0 -21 -15 -10 0 3 6 20 0 -9 -2 -6 0 -20 -1 21 0 -14 17 -21 0 -14 -19 -6 0 21 6 19 0 12 -14 -17 0 7 20 -1 0 17 1 -19 0 17 -14 -19 0 -21 1 -20 0 -11 13 -11 0 -1 9 18 0 5 3 -21 0 10 11 -7 0 -5 9 16 0 -17 -21 11 0 12 14 -17 0 13 -17 2 0 -16 -9 8 0 12 -6 -5 0 -17 12 9 0 -13 -14 8 0 -11 -18 2 0 
28 73 6 93 61 53 3 93 65 29 42 60 10 40 55 87 59 35 62 46 86 0 5 10 8 0 5 6 -19 0 3 16 -15 0 -4 -5 4 0 19 13 -2 0 14 2 4 0 -5 -14 11 0 6 -3 11 0 14 -5 12 0 -18 -14 18 0 -20 -10 -8 0 4 3 14 0 4 -10 -8 0 7 -5 -14 0 -8 -5 21 0 13 -4 -15 0 -14 -16 -17 0 9 -13 17 0 -15 -4 6 0 13 -20 6 0 15 2 -5 0 6 19 -3 0 -11 16 -1 0 -17 -13 16 0 10 -3 7 0 -4 -7 -21 0 -17 7 -3 0 -17 1 -15 0 -20 -9 -6 0 15 -4 -8 0 -4 -11 -2 0 4 -17 -12 0 15 -6 20 0 -7 -2 10 0 -15 9 -17 0 15 10 -9 0 2 -15 -13 0 -10 -12 9 0 18 20 13 0 20 17 5 0 
30 74 93 66 54 50 23 42 98 32 34 5 1 84 76 5 75 51 63 15 89 0 1 13 1 0 -2 19 -20 0 3 20 13 0 -3 -12 8 0 16 12 -19 0 -10 15 -1 0 18 3 2 0 -8 10 12 0 -11 -5 15 0 -21 17 -14 0 -21 -10 -11 0 -7 -17 -15 0 -20 17 2 0 -14 15 21 0 8 13 -8 0 -18 13 -18 0 21 16 13 0 21 18 -12 0 -3 5 -17 0 -11 -1 20 0 -2 -11 20 0 17 8 -11 0 15 -5 -2 0 4 -18 -19 0 -8 9 8 0 -12 21 19 0 -16 13 2 0 15 -11 -9 0 4 -21 -5 0 -14 -17 -16 0 -8 -1 19 0 14 -4 11 0 6 -21 3 0 7 1 -17 0 -4 2 21 0 7 -3 -19 0 -7 8 15 0 -8 16 11 0 15 16 -1 0 21 9 5 0 
25 58 32 18 57 29 43 81 34 75 34 22 42 70 66 79 45 89 94 95 15 0 14 -21 -16 0 5 21 -3 0 -9 -15 -10 0 -9 20 16 0 11 20 6 0 -11 3 5 0 16 -12 -3 0 -17 -14 15 0 -2 11 18 0 5 10 -11 0 -6 -19 -14 0 13 5 12 0 -1 5 -1 0 -15 8 21 0 11 -6 -15 0 21 -1 -3 0 -7 -13 -5 0 8 4 17 0 7 -6 -18 0 -9 -8 -18 0 -13 17 -7 0 3 11 1 0 -16 17 -18 0 -21 -1 15 0 -6 -3 -12 0 13 9 15 0 -5 -4 6 0 -7 10 17 0 14 -6 17 0 -8 20 11 0 2 -12 6 0 -20 -15 -2 0 -4 18 7 0 -16 -2 -8 0 -20 -14 18 0 5 2 -3 0 17 15 -21 0 -8 -17 13 0 -7 -14 3 0 13 -19 -2 0 
26 9 10 49 86 68 59 59 74 18 46 79 98 63 7 29 23 23 69 46 14 0 4 -11 -14 0 -2 9 -2 0 16 15 -6 0 -16 20 7 0 -16 7 -16 0 11 7 -1 0 9 18 3 0 16 15 7 0 8 20 -17 0 -15 -6 -12 0 3 9 -13 0 3 -9 -5 0 -17 21 9 0 14 -20 12 0 4 -1 6 0 -11 5 -8 0 -12 4 11 0 -4 10 13 0 3 15 16 0 -17 -5 -20 0 -6 -17 -6 0 5 -8 -11 0 12 2 -15 0 -17 6 11 0 -8 -11 7 0 -6 12 -19 0 15 19 20 0 -9 15 4 0 20 2 10 0 -14 -19 -14 0 -11 9 13 0 15 -19 1 0 14 -2 5 0 15 4 14 0 -10 -11 3 0 2 -4 -10 0 1 7 10 0 15 6 20 0 1 -4 15 0 13 3 20 0 
