p cnf 21 25
94 6 84 22 30 90 22 5 79 61 86 63 5 45 41 51 34 49 17 40 6 0 -9 -13 -14 0 -17 13 -19 0 -6 -14 19 0 -9 17 -8 0 -18 15 3 0 -14 -13 20 0 -13 -4 -5 0 21 -8 -13 0 -4 11 7 0 -5 16 -10 0 -9 -7 21 0 -2 -5 -4 0 -7 -17 -10 0 4 20 -12 0 16 14 7 0 -20 13 -4 0 -9 19 -17 0 21 20 -2 0 4 -13 16 0 19 -20 19 0 15 -9 -1 0 -2 -20 21 0 19 -12 -10 0 2 15 12 0 -15 -11 10 0 
30 14 3 71 15 34 41 44 74 78 19 30 83 15 92 96 41 69 99 87 70 0 -12 -17 21 0 14 18 -2 0 -5 -1 4 0 -2 -18 19 0 7 12 -17 0 16 -5 -9 0 -19 -18 6 0 11 -10 -4 0 19 -2 -20 0 -8 -2 8 0 6 17 2 0 -10 -15 5 0 10 20 -16 0 15 11 17 0 -15 19 13 0 -5 17 6 0 -19 16 -14 0 -1 -11 -17 0 8 -19 11 0 -1 13 -16 0 -20 -17 19 0 -8 -14 3 0 -20 4 -1 0 10 7 21 0 20 17 -14 0 
20 4 99 43 31 84 77 98 10 86 56 48 26 47 59 6 19 3 57 73 31 0 5 -20 -3 0 -16 7 1 0 12 19 10 0 9 15 -3 0 5 8 2 0 7 -21 13 0 16 -21 2 0 -7 14 17 0 15 -11 -6 0 19 16 18 0 -1 15 16 0 -17 -7 16 0 -19 -14 7 0 2 -5 -17 0 12 -11 -1 0 -9 19 20 0 -3 9 -7 0 4 18 -3 0 -14 19 -8 0 -20 -4 -12 0 -11 -2 12 0 20 -13 9 0 -16 15 -3 0 -5 6 21 0 -12 1 -10 0 
52 80 56 45 41 9 76 61 34 14 38 48 13 46 80 81 77 6 53 88 35 0 -16 5 -1 0 18 -14 -7 0 -10 -7 11 0 -1 -21 11 0 -15 16 -4 0 -5 -14 6 0 -3 9 -8 0 -1 7 6 0 -8 -3 2 0 -16 -10 2 0 18 19 -10 0 5 -11 13 0 21 -15 -10 0 15 -20 -9 0 21 17 -21 0 3 4 -9 0 15 8 -18 0 -12 3 1 0 16 -18 5 0 -18 20 2 0 4 8 10 0 5 -20 -1 0 17 -16 -5 0 8 14 -3 0 20 13 5 0 
91 56 86 25 34 16 10 70 54 85 27 91 78 88 53 14 95 80 85 42 46 0 -18 -17 -9 0 -1 2 7 0 15 16 -13 0 10 -3 -12 0 13 -15 19 0 11 -3 14 0 -19 -21 -4 0 -2 15 -9 0 13 5 -20 0 -14 4 -2 0 13 -5 -9 0 -10 15 -14 0 6 13 18 0 -1 17 2 0 17 2 -20 0 16 -13 19 0 -15 -1 -12 0 -3 5 -15 0 12 -5 -18 0 -20 -16 7 0 1 21 19 0 -8 -3 19 0 -21 -8 10 0 2 14 6 0 7 -18 21 0 
72 53 81 64 55 31 100 20 64 73 75 11 70 80 92 63 65 6 22 54 46 0 -16 13 12 0 19 -12 3 0 21 18 -19 0 6 -14 -1 0 10 13 5 0 20 -15 -9 0 -14 -16 -19 0 8 20 -5 0 -7 -1 8 0 2 6 14 0 1 14 -7 0 -18 -15 7 0 -14 -20 -15 0 -18 10 -12 0 -9 4 -10 0 -8 -4 -2 0 18 -5 -7 0 2 -1 -6 0 21 -11 19 0 4 -11 -18 0 1 7 -1 0 11 -3 6 0 1 6 4 0 -10 -11 10 0 18 14 18 0 
45 41 55 88 5 72 81 100 21 38 26 61 50 46 97 45 53 76 2 15 93 0 -5 3 -14 0 3 -9 21 0 -16 17 21 0 4 12 20 0 1 -14 20 0 -5 -6 -14 0 19 14 21 0 6 20 -15 0 -18 -12 5 0 10 -2 -7 0 -19 17 21 0 19 -5 12 0 -5 -11 17 0 19 -18 17 0 12 11 -15 0 -7 -18 -21 0 -5 -11 19 0 -6 15 21 0 5 -2 -14 0 -15 -2 16 0 -9 -16 2 0 3 18 16 0 -19 -5 7 0 16 3 12 0 -5 13 -8 0 
21 11 38 99 95 13 97 25 67 12 80 64 26 96 41 92 39 62 96 33 52 0 1 -13 -9 0 6 7 3 0 -2 -10 17 0 -9 -8 -17 0 21 2 20 0 21 13 10 0 19 13 21 0 -5 1 16 0 -20 2 1 0 8 -13 -9 0 11 -16 -2 0 13 2 15 0 16 -11 6 0 18 16 -4 0 7 -21 14 0 -18 -2 -17 0 -2 16 -18 0 -11 -20 10 0 -13 -8 3 0 15 12 -1 0 20 1 -8 0 -19 2 -5 0 -17 -7 -11 0 15 17 6 0 -10 -8 -11 0 
63 88 54 70 58 47 43 93 36 52 37 3 81 18 7 64 47 33 39 81 51 0 4 -15 -16 0 -5 20 9 0 -7 -14 4 0 -12 -14 13 0 -17 6 -13 0 -4 11 12 0 5 18 -10 0 21 4 -13 0 -11 -14 2 0 16 7 17 0 15 -4 -3 0 -4 17 -11 0 15 -18 14 0 -15 14 16 0 9 -8 18 0 21 4 11 0 1 -19 -2 0 -10 -4 15 0 7 -15 -21 0 -10 -7 1 0 7 19 20 0 3 -15 10 0 7 -18 9 0 -10 -21 7 0 -13 -1 12 0 
24 60 54 58 91 30 8 5 95 49 18 13 86 59 73 18 78 20 44 6 92 0 1 5 -12 0 2 18 -20 0 -7 -16 15 0 -16 19 -3 0 2 -12 3 0 -18 8 10 0 5 -9 14 0 -13 3 1 0 8 -16 -3 0 10 19 21 0 -3 -18 13 0 -19 20 11 0 -14 -15 8 0 10 -9 16 0 12 -16 -6 0 20 -15 9 0 -16 12 17 0 14 5 -15 0 -13 -21 17 0 13 17 1 0 5 -6 -19 0 -12 15 -6 0 -14 -10 21 0 -9 -18 6 0 13 -5 -12 0 
93 54 67 13 47 33 92 70 26 88 75 29 78 89 89 55 47 30 61 7 72 0 -11 -5 -9 0 1 -15 -8 0 12 -20 -18 0 5 -2 17 0 3 14 19 0 -7 -20 5 0 2 14 -8 0 19 -7 14 0 -4 10 5 0 -6 -9 4 0 -6 1 -20 0 -9 13 6 0 -10 8 -4 0 -1 7 -9 0 3 14 11 0 14 -12 -21 0 -11 -7 18 0 9 -17 19 0 11 2 4 0 -21 19 15 0 -5 20 -14 0 3 -1 21 0 -18 -2 20 0 -8 11 -1 0 -16 -13 7 0 
66 85 44 51 87 59 45 40 44 20 57 84 57 74 94 15 65 60 43 44 28 0 12 1 12 0 16 -1 14 0 4 12 7 0 -2 13 6 0 -9 6 -5 0 -18 -9 -17 0 12 -18 -21 0 -20 -8 -14 0 -21 -11 19 0 -9 -18 -12 0 -9 15 2 0 -11 18 -21 0 -13 -15 -3 0 -11 -18 9 0 14 -18 8 0 10 14 9 0 17 -3 -21 0 10 7 17 0 -15 -12 -3 0 19 -13 5 0 -20 -5 6 0 -11 18 -4 0 2 11 6 0 -10 -15 17 0 -7 -8 20 0 
83 60 100 54 5 55 82 57 58 64 17 81 51 6 76 25 36 59 15 92 30 0 12 17 -12 0 15 -7 4 0 19 18 16 0 15 19 20 0 9 -2 9 0 13 -3 -5 0 16 -9 -12 0 -16 -21 -11 0 -12 -9 8 0 20 17 -5 0 15 -21 -1 0 -4 -18 -12 0 -1 15 14 0 -13 -5 10 0 -2 -18 4 0 15 17 19 0 -10 13 -21 0 -20 -10 -15 0 -9 16 2 0 8 3 7 0 20 4 -5 0 12 -8 12 0 -17 -9 -6 0 17 9 16 0 -2 -11 5 0 
45 15 35 32 47 91 31 30 7 34 58 43 84 16 4 15 15 99 40 49 97 0 1 -4 1 0 19 5 -21 0 9 10 -3 0 7 10 -19 0 -20 19 20 0 -8 7 21 0 -11 -13 17 0 9 3 -13 0 -10 -18 7 0 -13 1 18 0 -14 21 10 0 9 -10 -15 0 -7 -3 -18 0 12 -6 11 0 -20 15 -1 0 -3 -12 -4 0 -10 -19 14 0 12 5 -16 0 3 5 11 0 -8 -17 3 0 7 -8 5 0 -14 18 10 0 -18 -9 -14 0 -20 4 -20 0 -11 -18 2 0 
25 69 69 73 74 45 51 19 77 24 27 27 45 37 12 80 24 74 97 62 85 0 5 -4 -19 0 11 -8 3 0 8 10 -19 0 -9 -16 -3 0 14 -21 7 0 12 18 3 0 1 -16 17 0 19 -1 13 0 -4 2 -11 0 6 8 7 0 11 21 -11 0 17 -9 17 0 -4 6 19 0 -2 -20 3 0 2 4 19 0 -2 18 -14 0 19 -21 -4 0 -7 -21 3 0 17 18 17 0 6 -3 11 0 -16 11 -17 0 9 -19 -16 0 -17 -20 21 0 -11 5 -6 0 21 -2 -12 0 
54 35 39 5 31 98 80 67 63 31 78 48 11 85 86 80 48 6 36 56 55 0 -16 17 -2 0 -15 -8 10 0 6 12 15 0 -5 3 5 0 -12 -13 -2 0 -15 -20 -4 0 3 21 -11 0 -21 -13 -7 0 11 -15 20 0 -19 -13 9 0 -11 -16 -9 0 20 19 7 0 2 9 12 0 19 16 20 0 -1 -20 -9 0 -12 17 11 0 5 -8 -2 0 -13 3 17 0 15 2 16 0 9 -10 18 0 -2 8 -15 0 -21 1 8 0 -11 -8 -16 0 21 -19 14 0 12 11 -16 0 
99 67 17 13 54 43 98 38 62 21 9 54 71 42 25 83 51 35 74 28 83 0 21 14 -1 0 18 -6 12 0 10 11 3 0 10 13 9 0 14 -10 -2 0 9 -18 13 0 10 -12 -20 0 -16 -19 -7 0 15 6 -10 0 -19 -10 6 0 8 -20 7 0 -10 -19 -1 0 -9 -20 21 0 19 -4 17 0 -3 -8 15 0 -16 -4 -1 0 2 -20 -1 0 17 -10 16 0 -18 14 -19 0 -20 10 -1 0 -21 -3 -19 0 13 -9 11 0 21 4 3 0 17 -20 -14 0 13 -3 14 0 
49 43 8 87 30 90 46 51 24 31 8 14 48 31 76 95 18 93 25 18 41 0 -17 -9 -4 0 -20 10 7 0 18 -20 -19 0 20 -21 19 0 -4 -17 -4 0 15 -2 -18 0 6 20 -18 0 16 1 -19 0 -15 -12 18 0 14 13 11 0 -3 -6 19 0 -14 13 5 0 -6 -13 1 0 -14 -15 6 0 17 -19 10 0 -8 18 -10 0 14 20 13 0 -17 21 -6 0 -9 13 -7 0 -5 9 8 0 -21 13 19 0 5 19 -3 0 -21 -10 -11 0 -8 11 -6 0 2 -15 1 0 
36 90 34 45 40 75 8 51 9 57 79 3 60 81 23 27 30 50 62 51 47 0 3 -2 15 0 -8 -10 -4 0 -20 -4 11 0 7 17 13 0 -17 -4 7 0 -14 15 5 0 -8 12 8 0 -12 -2 -13 0 -3 -16 20 0 21 8 16 0 7 20 21 0 -2 -5 -16 0 10 -12 -2 0 8 10 -6 0 7 18 12 0 3 15 9 0 21 -18 -6 0 -18 -6 19 0 -13 17 -19 0 9 -13 6 0 -8 14 12 0 5 -20 14 0 -20 19 -6 0 -18 2 4 0 -9 6 -9 0 
33 5 45 71 45 60 24 13 87 82 87 22 42 34 9 45 20 7 98 79 61 0 -7 17 -12 0 -6 13 -20 0 19 8 17 0 15 2 3 0 10 -4 -14 0 -21 10 7 0 5 -4 12 0 11 -12 -14 0 9 -14 19 0 8 -14 -21 0 -4 -2 -16 0 3 20 -14 0 8 15 -2 0 1 -12 18 0 7 12 -9 0 -13 7 19 0 2 11 8 0 13 12 -8 0 -10 -4 11 0 -7 1 -2 0 -9 -11 -13 0 -5 -2 18 0 -10 -13 -16 0 12 11 2 0 -8 2 -10 0 
24 6 37 89 90 86 43 53 92 34 52 28 81 79 34 47 93 35 42 51 10 0 -12 19 2 0 -13 14 9 0 -14 1 -12 0 14 -16 8 0 14 -11 -14 0 -4 -1 16 0 5 14 -3 0 -9 -17 -5 0 -8 1 15 0 18 -2 7 0 -10 18 6 0 11 -16 -6 0 18 -11 1 0 -20 10 -7 0 -6 4 -6 0 20 -16 -1 0 4 8 -7 0 -14 5 16 0 -14 8 10 0 -20 15 -21 0 9 -3 9 0 -16 -8 -21 0 -4 3 7 0 5 15 5 0 17 2 21 0 
92 99 95 15 79 52 64 61 99 94 94 75 1 28 40 33 29 50 46 64 37 0 17 10 -21 0 -10 18 4 0 16 4 11 0 -2 6 -15 0 21 15 11 0 6 -16 5 0 -3 8 3 0 -13 18 -14 0 11 -15 7 0 -8 16 -2 0 -17 -8 -11 0 -14 -12 8 0 -12 15 -6 0 15 -18 8 0 7 6 12 0 -1 -12 -16 0 19 11 4 0 -20 15 -19 0 -17 13 -16 0 14 8 -19 0 3 -2 -3 0 -10 2 6 0 -15 17 -13 0 6 1 -17 0 13 20 -9 0 
64 31 14 9 36 70 5 3 16 84 72 70 70 77 87 96 51 59 75 53 32 0 -20 -8 19 0 7 4 1 0 11 6 -14 0 -5 -15 -8 0 19 -15 19 0 21 -14 8 0 12 10 5 0 -17 18 9 0 -18 3 -16 0 -9 7 15 0 8 10 -19 0 -5 -19 15 0 6 -20 21 0 1 19 6 0 -9 -6 -13 0 -17 8 13 0 19 9 6 0 18 -9 -10 0 -16 3 -9 0 -3 -17 -9 0 2 7 -12 0 5 17 11 0 12 2 5 0 -17 10 21 0 9 10 -2 0 
13 54 16 69 14 99 48 54 99 99 57 39 27 14 91 50 61 7 4 64 42 0 -13 3 9 0 13 -15 18 0 14 21 -18 0 -21 -16 9 0 21 12 7 0 -14 5 -4 0 -21 19 -13 0 7 -12 -13 0 -4 -12 15 0 -6 -1 4 0 -17 -16 -17 0 -11 -12 -7 0 -21 19 15 0 -4 -21 -13 0 17 -11 -4 0 -20 14 10 0 -15 12 -15 0 -10 15 5 0 -13 -20 -7 0 3 -21 14 0 3 20 -5 0 19 -21 -11 0 8 15 -14 0 8 -12 -7 0 18 15 11 0 
39 88 80 41 50 13 26 50 71 43 41 50 96 96 77 51 92 1 46 82 57 0 -8 7 4 0 17 3 -16 0 2 -17 -6 0 9 -6 -11 0 -8 -14 -7 0 8 -1 15 0 4 -2 7 0 -16 2 -14 0 -6 7 20 0 -7 -20 11 0 16 10 -15 0 -10 -11 -4 0 8 3 -20 0 -21 13 -17 0 -12 13 -7 0 -19 21 -3 0 18 13 -1 0 -8 1 -3 0 17 16 8 0 13 8 6 0 1 -9 11 0 3 -21 -20 0 -14 11 -7 0 -18 2 11 0 -13 -15 -12 0 
43 3 36 83 39 14 79 26 76 62 25 71 33 15 48 82 64 87 67 58 17 0 -19 -17 -4 0 -20 11 -1 0 -15 16 3 0 -9 16 -18 0 21 8 -9 0 -7 13 9 0 21 -5 11 0 9 11 15 0 -3 9 20 0 -1 -5 -13 0 -5 13 -4 0 2 -7 -19 0 15 -20 -13 0 -9 -7 16 0 11 9 -15 0 -16 -14 -21 0 -10 -4 -8 0 -4 -20 -16 0 4 21 -14 0 13 5 -13 0 19 -15 10 0 -4 -11 16 0 13 3 -7 0 -16 -10 18 0 -14 -6 -10 0 
30 23 65 65 25 58 57 24 42 50 79 69 34 34 89 53 86 54 10 13 34 0 5 -1 13 0 -6 -3 7 0 19 14 15 0 -8 -13 -18 0 -5 -15 -17 0 -8 -15 20 0 2 -7 10 0 -15 9 -2 0 -13 4 -7 0 1 4 -21 0 10 -9 -14 0 15 -19 4 0 10 -16 9 0 -3 5 12 0 17 -15 14 0 1 19 1 0 -10 6 -20 0 -12 4 11 0 5 -1 -17 0 2 -1 -18 0 8 -21 11 0 -15 12 -21 0 9 10 -21 0 12 6 -16 0 19 -13 -15 0 
40 40 13 45 22 78 82 65 62 35 92 75 23 74 71 21 55 9 24 10 26 0 4 15 10 0 8 4 -3 0 -10 6 -3 0 -16 4 -15 0 11 2 -18 0 13 7 -2 0 -20 -21 -16 0 -2 -12 5 0 19 4 8 0 -2 -6 -2 0 -20 17 6 0 15 -21 20 0 1 -17 2 0 12 14 -9 0 -18 -8 -20 0 6 -16 -21 0 14 -21 -5 0 6 16 13 0 -18 -9 -14 0 8 6 -10 0 -19 -18 11 0 3 8 -11 0 17 -14 -8 0 -6 15 -13 0 6 14 -18 0 
66 83 97 30 51 56 2 70 19 4 16 44 42 78 81 78 75 7 27 84 94 0 -12 -1 20 0 4 9 17 0 -13 3 -5 0 -15 -12 -7 0 -18 14 -15 0 21 -2 -16 0 13 -9 -8 0 -19 -12 21 0 -11 -20 -6 0 -15 11 15 0 -2 20 -10 0 -12 3 13 0 6 -16 7 0 14 -4 -15 0 -9 -7 8 0 14 -13 -9 0 4 -6 15 0 9 -2 10 0 4 -6 -18 0 1 -19 9 0 8 5 1 0 -19 -7 -21 0 -8 -2 -20 0 11 15 -14 0 5 -11 -6 0 
52 49 92 45 25 3 82 24 49 27 87 21 84 22 98 63 99 5 83 2 25 0 -3 -19 -21 0 19 -13 -12 0 2 -6 5 0 -18 -6 -8 0 -10 -3 20 0 -3 18 9 0 6 16 -19 0 -20 10 -9 0 -7 19 -2 0 1 14 -4 0 5 8 3 0 -18 10 13 0 -1 4 -16 0 -9 -13 18 0 19 -6 -15 0 -9 -2 11 0 14 6 16 0 -13 20 -17 0 -21 -3 -8 0 -14 -1 -13 0 -10 6 -4 0 -2 -10 -2 0 -18 13 11 0 -4 -7 -18 0 5 10 -12 0 
16 96 80 16 8 33 67 49 59 88 43 18 40 24 36 99 37 20 59 26 11 0 -17 16 13 0 -1 -7 12 0 -16 -2 16 0 -14 13 -3 0 -9 7 14 0 2 -15 21 0 -10 -12 -3 0 20 -11 17 0 5 -13 -14 0 7 20 -3 0 20 18 16 0 18 -12 -18 0 -5 11 -15 0 -18 -11 -10 0 21 1 6 0 -7 2 -18 0 -16 19 -17 0 18 8 12 0 -8 -15 -12 0 18 17 6 0 -17 -5 11 0 -12 10 -6 0 -20 2 6 0 -1 17 8 0 -16 -11 20 0 
48 15 41 27 77 95 92 6 43 72 92 98 82 3 30 95 5 82 14 70 97 0 -16 -18 -7 0 -18 11 1 0 -21 11 10 0 11 5 13 0 -18 12 -15 0 20 -11 -17 0 -6 2 -19 0 -6 -9 -3 0 19 -6 -4 0 -8 -9 -7 0 -4 -10 19 0 11 16 14 0 -8 -5 -12 0 8 19 -9 0 -7 -17 -10 0 -13 -4 2 0 -12 -17 14 0 -6 9 19 0 1 9 11 0 -16 -21 -10 0 20 -1 -3 0 -1 17 12 0 -14 -7 17 0 -9 4 6 0 15 6 16 0 
99 46 87 26 88 4 53 99 63 97 55 37 42 100 37 72 27 58 64 79 99 0 8 4 -9 0 19 -1 -3 0 -20 -5 -10 0 -17 18 -1 0 -13 -10 18 0 10 1 -15 0 -19 14 -9 0 -7 10 -1 0 15 12 -1 0 10 -2 5 0 2 -18 -3 0 -9 21 -15 0 1 -9 -18 0 -5 -12 -17 0 -15 -19 17 0 -8 -11 -5 0 -16 -21 18 0 -8 6 -10 0 18 19 -11 0 13 -9 14 0 16 -21 14 0 9 8 6 0 -5 -15 -8 0 -15 -16 1 0 -4 8 -19 0 
39 7 26 23 94 35 33 17 77 12 45 49 64 53 16 51 81 89 92 85 8 0 -10 -19 21 0 17 -4 3 0 -8 4 8 0 5 -2 -5 0 -8 18 12 0 18 -20 -9 0 21 -5 -18 0 14 19 -15 0 -12 -8 16 0 -2 -12 15 0 19 12 -21 0 9 11 19 0 -20 12 -13 0 -2 19 3 0 4 13 3 0 7 16 -11 0 -2 -16 3 0 4 11 12 0 4 5 -20 0 6 -7 -16 0 19 9 15 0 -4 13 2 0 9 -13 -16 0 -14 9 15 0 2 8 12 0 
16 2 1 62 18 16 55 4 63 29 14 50 15 37 34 69 52 39 99 1 32 0 -15 -8 -2 0 -15 5 21 0 -10 12 17 0 10 19 14 0 -11 20 14 0 -3 12 -21 0 20 18 8 0 -13 9 18 0 4 17 -18 0 21 -15 -2 0 12 1 -10 0 15 8 -13 0 6 16 -19 0 10 -14 -6 0 -18 -15 -4 0 -14 -17 10 0 -12 11 -21 0 14 3 -18 0 -12 2 20 0 11 3 -5 0 -12 9 -4 0 14 20 -13 0 21 16 7 0 -10 6 12 0 20 8 -15 0 
2 8 72 43 32 79 58 19 59 52 21 22 53 63 42 59 50 39 87 86 88 0 -6 -13 18 0 14 4 3 0 4 -9 -4 0 14 11 1 0 10 -15 12 0 -19 4 3 0 -18 -13 14 0 3 12 -1 0 17 18 20 0 15 7 -3 0 12 10 -6 0 -12 -1 -12 0 -3 -5 -4 0 -6 -14 9 0 -20 -9 8 0 -19 -10 -2 0 -3 20 12 0 -3 -13 -20 0 17 21 -5 0 -3 21 -2 0 -3 -20 -19 0 -10 -19 3 0 -16 -4 -16 0 -13 -12 -14 0 -18 17 -20 0 
72 94 44 63 70 71 76 25 70 50 22 22 55 62 12 88 33 78 51 76 71 0 -12 -1 17 0 18 12 -7 0 -2 7 19 0 -10 18 -12 0 -9 3 -19 0 -20 -14 -9 0 -20 16 -4 0 8 4 -1 0 -8 -16 -7 0 21 1 -11 0 2 4 12 0 -21 1 9 0 -13 -7 -13 0 -1 21 9 0 14 -17 -12 0 -2 7 14 0 -11 -2 16 0 14 2 -5 0 -1 6 20 0 3 19 -1 0 21 18 1 0 -2 -19 -20 0 11 16 -6 0 21 5 -19 0 5 12 -6 0 
17 15 25 31 2 62 7 67 14 47 59 53 12 48 31 11 40 95 48 100 1 0 -1 15 11 0 4 20 6 0 -7 -6 2 0 6 -7 -8 0 16 21 15 0 -11 6 11 0 -7 -3 -12 0 4 16 -20 0 -12 2 -14 0 -21 3 -13 0 21 -1 2 0 -17 10 -17 0 -18 13 -11 0 17 7 8 0 20 11 18 0 -6 -2 7 0 -12 -8 -16 0 18 -15 2 0 10 -18 -3 0 -5 -14 -2 0 -16 -19 -13 0 10 6 9 0 -4 19 13 0 2 -16 -7 0 21 -13 -1 0 
29 4 97 24 47 6 41 41 25 9 36 21 82 40 82 56 50 66 10 78 2 0 -10 -7 -20 0 -7 -5 6 0 5 -10 6 0 -11 17 16 0 -7 2 -10 0 16 10 12 0 -6 5 -17 0 19 -5 4 0 -21 11 7 0 -5 -21 -9 0 5 21 -4 0 -14 -1 3 0 12 16 8 0 -10 -8 -3 0 17 -12 -15 0 -20 1 7 0 -5 14 16 0 1 11 20 0 7 2 -3 0 -18 15 21 0 7 -12 1 0 4 6 -12 0 -9 -6 -12 0 5 -1 18 0 -12 -11 7 0 
