p cnf 24 25
6 34 56 75 32 9 84 14 42 2 62 92 5 39 70 30 4 49 80 15 58 56 15 99 0 -11 -3 -12 0 -4 1 -4 0 20 2 5 0 8 21 15 0 -21 -23 10 0 -12 14 19 0 -18 22 -4 0 6 4 -15 0 -2 -5 22 0 -10 -20 -13 0 -7 13 -10 0 23 19 -3 0 6 24 8 0 6 19 5 0 4 12 -13 0 22 -16 14 0 16 -8 7 0 22 -2 14 0 15 11 -21 0 -1 16 -7 0 -8 24 -21 0 12 18 -4 0 13 22 -10 0 -23 6 -1 0 16 1 21 0 
91 44 22 34 23 71 87 26 27 32 32 34 15 36 99 57 74 28 28 48 76 1 69 88 0 -6 -8 23 0 5 -24 -10 0 20 -23 -16 0 4 -10 3 0 -1 -3 14 0 7 2 -8 0 -11 -16 -18 0 20 -18 19 0 -24 15 17 0 -7 21 15 0 5 1 16 0 -20 23 -17 0 -10 -3 -2 0 9 2 1 0 21 9 -17 0 -24 -10 15 0 -21 -18 6 0 -23 14 -18 0 1 12 -7 0 -3 20 18 0 6 -22 -17 0 2 3 10 0 -6 -10 3 0 22 -10 -12 0 17 -12 1 0 
28 42 31 33 21 88 98 82 80 1 65 38 93 62 55 83 95 81 65 96 53 95 89 92 0 24 18 -8 0 23 15 -19 0 12 -1 17 0 -13 3 24 0 8 -15 4 0 -5 8 18 0 -14 9 7 0 -1 20 -24 0 -5 -2 -5 0 -15 -18 -7 0 -24 22 -17 0 -19 18 -23 0 -19 1 -13 0 -23 -17 -15 0 -12 22 8 0 22 20 -18 0 -12 -20 -22 0 -3 -7 10 0 -11 -21 6 0 7 -12 16 0 17 -23 -8 0 16 19 -8 0 12 -23 -22 0 -20 -16 3 0 -18 5 20 0 
17 61 46 13 56 81 32 42 56 30 54 75 1 20 26 74 13 53 1 80 80 77 79 16 0 -10 5 -24 0 13 -16 5 0 -23 -1 -5 0 12 21 6 0 -14 -17 14 0 16 -13 -9 0 2 -20 -9 0 -10 -15 -11 0 16 19 -24 0 -15 -8 24 0 -13 12 8 0 17 24 20 0 6 -3 -1 0 7 22 10 0 7 6 -17 0 -15 23 -3 0 13 19 -12 0 -6 8 18 0 -19 -14 -13 0 -18 -2 14 0 10 -12 4 0 -22 -9 -24 0 21 -14 10 0 -12 19 15 0 13 -20 4 0 
34 90 74 89 25 85 19 75 40 28 50 12 87 55 100 72 14 37 39 62 49 49 86 87 0 -11 3 11 0 7 -4 -9 0 -12 -2 -7 0 11 -18 17 0 19 24 -23 0 1 -15 -7 0 -18 22 -5 0 24 -1 24 0 -1 -12 -19 0 8 -22 -11 0 -17 20 15 0 -16 -13 20 0 -3 -11 -19 0 -12 21 -15 0 5 -20 -16 0 17 2 -13 0 -6 -9 16 0 3 -15 -4 0 -17 23 -19 0 14 10 -23 0 18 17 -2 0 -9 -11 -12 0 -10 3 20 0 -4 -18 4 0 12 1 23 0 
78 19 73 81 32 92 97 73 3 84 64 72 10 78 14 94 65 32 2 98 5 99 69 51 0 11 19 9 0 -23 11 -22 0 -11 2 -6 0 12 19 12 0 8 4 -24 0 -19 -4 -16 0 6 21 -11 0 -23 8 17 0 18 -11 7 0 18 -4 22 0 12 10 15 0 23 1 9 0 -20 15 14 0 -11 2 -9 0 -21 -22 -19 0 6 10 -15 0 19 -4 11 0 14 -12 17 0 -19 -8 9 0 -5 -24 21 0 18 -21 -1 0 -19 -16 20 0 14 7 23 0 18 12 -7 0 -21 13 -4 0 
50 38 88 69 79 91 79 52 30 12 31 89 3 85 83 25 35 10 89 60 76 68 60 82 0 17 9 13 0 -4 10 -14 0 1 -19 -22 0 -18 -2 -15 0 -3 -5 3 0 -6 -18 8 0 23 4 1 0 5 -3 -8 0 14 8 -16 0 -1 24 -12 0 18 21 -19 0 23 -5 13 0 2 15 5 0 -10 3 16 0 -7 -12 13 0 -23 -24 -8 0 -15 18 24 0 7 -23 13 0 20 -4 -15 0 24 -3 18 0 -9 4 -18 0 -9 -21 18 0 -16 5 11 0 6 1 -16 0 20 -7 13 0 
78 93 66 36 23 88 92 58 8 59 31 50 55 74 10 75 68 60 69 54 52 93 6 84 0 10 22 -15 0 -23 15 3 0 4 14 -9 0 12 1 17 0 1 -22 2 0 15 4 -19 0 -22 -13 2 0 16 1 -23 0 -12 16 15 0 9 -5 -18 0 12 9 21 0 -8 -4 22 0 3 1 18 0 4 -17 1 0 20 -5 -22 0 -10 -6 -10 0 -16 4 -1 0 13 -1 22 0 11 -7 11 0 -9 1 -23 0 -2 -19 -14 0 1 13 9 0 8 5 3 0 17 2 -15 0 2 15 -13 0 
32 56 78 33 69 92 5 73 8 60 93 40 79 18 20 1 56 67 1 88 52 39 86 25 0 -10 -11 18 0 20 7 10 0 -24 -8 -13 0 11 21 -23 0 -13 -15 14 0 16 20 7 0 -9 -7 -10 0 -18 1 -12 0 15 1 -21 0 -17 -7 14 0 -4 -6 -10 0 6 18 -21 0 -6 -3 -18 0 -1 12 5 0 9 24 1 0 4 6 18 0 22 -24 1 0 -23 -13 15 0 -21 22 -18 0 21 22 -7 0 -3 -10 -2 0 14 -8 -9 0 24 5 19 0 23 -24 -19 0 -10 8 -10 0 
76 77 19 42 12 88 93 6 26 56 3 90 95 6 85 7 30 39 45 24 13 12 8 71 0 9 -14 -19 0 -21 20 3 0 18 -8 -2 0 -13 12 10 0 -23 5 -10 0 -18 20 -10 0 -22 23 -17 0 -8 24 -1 0 -13 -16 -15 0 -5 24 9 0 24 18 4 0 12 14 1 0 4 -6 3 0 -14 4 -6 0 -1 -17 -8 0 -15 -20 22 0 23 -15 -21 0 -10 -7 -4 0 -7 -1 -18 0 2 1 -9 0 22 -5 -7 0 -19 -2 -19 0 11 -6 9 0 -22 9 -15 0 -17 19 -10 0 
37 70 19 8 52 56 46 41 81 59 35 62 45 4 96 55 13 49 15 47 4 24 85 91 0 1 4 24 0 -13 23 -3 0 22 -15 -17 0 -16 -15 13 0 20 19 7 0 -4 -8 -11 0 -2 -12 8 0 -12 11 -6 0 -10 24 22 0 -18 17 22 0 16 12 19 0 -23 -9 -24 0 19 13 -5 0 -14 3 -12 0 -3 15 10 0 15 -13 -21 0 1 3 -13 0 24 -13 11 0 -13 -23 -12 0 23 14 -8 0 -24 1 13 0 -7 1 -17 0 1 19 -14 0 -10 -7 13 0 -4 -10 3 0 
35 95 69 84 15 41 64 89 16 1 52 97 96 64 69 75 63 98 22 12 77 68 41 26 0 -24 -9 8 0 -4 -5 13 0 9 -8 5 0 -24 14 -8 0 -3 -7 -20 0 -22 4 -15 0 -18 -19 13 0 6 12 -1 0 -17 8 6 0 -14 -10 -6 0 15 -5 17 0 -24 -18 -7 0 -14 -18 -5 0 19 -10 21 0 -17 -14 22 0 -23 5 22 0 13 23 6 0 20 -9 12 0 23 -17 16 0 -6 -22 2 0 -14 23 -19 0 23 8 21 0 10 -7 14 0 12 -22 -16 0 -9 -23 -17 0 
2 56 80 24 66 91 74 97 50 83 37 22 92 21 92 97 26 18 50 10 70 7 97 42 0 20 -5 13 0 -19 -20 -9 0 -4 22 -16 0 2 -7 -15 0 -19 5 6 0 14 10 -2 0 21 9 -7 0 -10 3 24 0 -8 3 -5 0 -24 -23 6 0 -13 -16 9 0 13 11 13 0 20 -11 12 0 10 -1 13 0 5 -17 10 0 8 3 15 0 -3 2 -6 0 -24 -12 5 0 -3 -19 2 0 -13 -21 -15 0 -16 -2 -4 0 -19 -13 2 0 21 -4 2 0 -18 14 4 0 -9 -13 23 0 
29 90 4 70 26 71 29 84 68 66 3 25 100 27 2 55 50 59 95 52 19 88 4 50 0 -7 17 21 0 9 -5 14 0 23 -7 15 0 -17 -21 -3 0 21 -23 18 0 -12 -23 -8 0 -9 -16 -1 0 20 12 23 0 1 -18 -1 0 21 4 1 0 -24 -14 -11 0 1 -9 -10 0 -4 17 11 0 15 24 -8 0 -20 -7 -16 0 -15 11 -4 0 19 -12 8 0 22 -9 -3 0 20 3 23 0 -14 21 -17 0 -15 20 24 0 2 18 6 0 12 -17 -24 0 -23 -10 -6 0 16 -9 -19 0 
97 13 47 32 3 35 79 41 61 56 81 46 80 100 69 97 12 4 20 82 23 97 15 48 0 -5 2 -5 0 14 12 17 0 19 -11 -15 0 5 16 -10 0 16 2 -14 0 17 11 12 0 -19 2 -12 0 -17 14 7 0 -2 -3 -8 0 -1 -22 12 0 -11 -18 8 0 -20 24 4 0 8 -14 -12 0 20 12 22 0 5 -13 24 0 17 -24 -19 0 -17 12 15 0 19 3 -22 0 -8 -12 -22 0 -14 -13 9 0 -24 -2 -12 0 6 15 5 0 3 21 13 0 -14 24 17 0 8 7 12 0 
29 11 38 83 45 81 72 86 59 50 26 3 21 84 94 33 91 54 61 72 17 36 9 46 0 -21 12 4 0 9 -1 23 0 -10 -5 -7 0 24 -17 -21 0 -1 -2 20 0 -4 -10 -7 0 14 -17 1 0 18 -3 6 0 21 11 4 0 -2 -3 -4 0 2 -17 -5 0 -3 18 5 0 -24 -13 -4 0 -2 14 5 0 -19 21 -17 0 3 22 -2 0 -24 4 -8 0 -10 3 -19 0 -8 -16 8 0 -2 -15 19 0 20 12 10 0 9 16 5 0 -20 -22 -10 0 17 15 21 0 -3 10 23 0 
6 79 69 45 35 18 37 43 71 45 21 35 61 52 68 79 25 57 22 42 37 89 70 81 0 -15 -2 24 0 20 -3 21 0 -14 -16 -22 0 -6 12 24 0 6 -5 -10 0 20 3 9 0 7 -13 -6 0 11 -1 -24 0 7 19 7 0 18 12 13 0 10 -23 -5 0 -18 -14 11 0 18 -15 12 0 -2 9 24 0 3 -2 -15 0 -2 -1 -23 0 -13 -15 -14 0 -18 9 -14 0 16 -6 13 0 -8 14 -3 0 14 8 19 0 -6 15 -3 0 -14 -16 -5 0 7 -5 8 0 6 -11 -8 0 
65 36 29 62 42 13 31 83 3 55 89 83 5 92 78 26 51 18 77 61 57 74 27 16 0 -18 -4 19 0 21 14 4 0 -21 -13 9 0 14 16 -14 0 20 -11 20 0 19 12 -9 0 1 8 -18 0 -17 -13 9 0 -14 -9 4 0 -3 21 -19 0 -9 -20 -4 0 -17 1 -10 0 4 -23 -8 0 13 5 18 0 19 16 -17 0 -22 -7 -5 0 -13 22 14 0 17 -5 -24 0 12 24 -22 0 -11 -15 19 0 -7 -15 8 0 21 14 -10 0 -7 21 -2 0 6 16 -13 0 -5 15 9 0 
67 35 36 98 19 36 70 91 36 99 23 38 18 41 71 66 3 96 94 80 13 77 29 25 0 14 20 -11 0 -21 11 23 0 -4 3 6 0 20 6 -21 0 -18 -24 -14 0 -23 -12 -8 0 -14 -19 20 0 8 -2 -13 0 -5 19 24 0 21 -10 -21 0 -8 4 -19 0 -8 -11 -9 0 -16 -19 23 0 -18 -14 -6 0 13 12 -7 0 -8 -12 6 0 19 13 -15 0 -18 24 22 0 12 8 2 0 -3 -15 6 0 13 -8 17 0 18 11 13 0 -12 -24 -19 0 -18 12 -6 0 -5 11 5 0 
56 18 37 63 89 41 76 79 60 66 65 8 95 8 18 90 3 36 67 56 97 31 52 6 0 -20 -22 -7 0 -14 11 -4 0 15 -22 -13 0 10 17 -24 0 22 -15 1 0 -3 -2 -9 0 10 -13 1 0 15 -23 21 0 -1 -21 24 0 1 7 10 0 -21 10 -4 0 14 16 -24 0 11 7 18 0 12 -24 20 0 -12 -19 -2 0 16 7 -5 0 -11 -14 -4 0 -2 -12 15 0 -2 7 -1 0 15 13 14 0 -4 -21 22 0 -4 2 -18 0 14 3 10 0 14 -2 19 0 14 -23 -9 0 
16 12 73 4 13 71 88 80 90 66 45 7 3 46 21 41 19 42 66 44 24 59 47 2 0 -17 14 -22 0 19 1 -9 0 -17 13 17 0 13 -3 8 0 23 12 -11 0 -24 -22 18 0 -19 -7 17 0 19 21 -18 0 -22 7 20 0 9 7 16 0 22 -4 -23 0 -11 1 4 0 -24 -6 1 0 -13 10 -21 0 18 -14 -10 0 2 7 13 0 -19 -21 -22 0 19 -11 9 0 -16 21 -6 0 -18 6 21 0 -7 -12 1 0 -20 2 6 0 -3 15 6 0 -12 7 22 0 24 14 -3 0 
11 86 70 58 61 62 19 1 82 16 77 95 40 24 18 19 2 51 13 74 29 27 78 22 0 -23 -8 -10 0 -23 -8 -2 0 -18 4 7 0 1 8 13 0 17 6 -19 0 -14 1 -21 0 -15 -9 -11 0 -9 1 -2 0 9 -18 -9 0 20 -10 -14 0 1 13 -16 0 -18 -5 11 0 4 -11 -23 0 19 -6 -14 0 -9 -23 -3 0 14 -6 19 0 -4 23 -20 0 8 -24 5 0 -14 -9 -6 0 -10 -12 7 0 22 -18 17 0 11 -3 -22 0 -15 -7 -1 0 -24 2 12 0 -10 3 17 0 
5 15 93 83 66 94 71 21 4 33 68 65 81 46 85 67 36 69 24 99 64 93 47 7 0 -12 6 -5 0 17 11 -8 0 -17 -7 15 0 2 -19 4 0 -8 -22 16 0 15 -16 -3 0 -2 -6 -2 0 19 5 -8 0 3 -16 4 0 16 -20 15 0 18 1 4 0 2 -13 23 0 -2 23 15 0 -1 6 -24 0 23 3 -13 0 10 -20 -8 0 -3 10 -6 0 5 3 24 0 -11 22 4 0 22 -23 11 0 -8 22 -23 0 11 23 -10 0 -13 1 23 0 18 -23 10 0 -23 -10 -3 0 
4 66 75 89 3 74 46 45 74 8 38 43 62 98 46 26 77 49 6 86 67 24 83 72 0 7 -16 -6 0 3 -11 17 0 15 -18 2 0 10 24 -12 0 -11 9 13 0 17 -11 -18 0 9 20 10 0 -8 7 -3 0 -23 -14 -2 0 21 6 8 0 -17 -19 12 0 -16 14 -1 0 -10 -16 -10 0 16 14 22 0 -10 16 -17 0 -19 18 -13 0 -18 -2 4 0 13 -3 -20 0 -5 -23 14 0 3 -6 -17 0 -9 16 -6 0 14 24 3 0 18 -6 21 0 13 17 -18 0 7 12 6 0 
94 43 56 89 37 61 1 66 31 24 13 21 58 38 60 51 81 28 92 13 32 72 63 22 0 17 -6 9 0 24 17 3 0 19 -15 18 0 -2 8 -2 0 12 -4 -16 0 -13 -6 20 0 12 1 10 0 -21 10 1 0 5 -2 -23 0 11 -24 -6 0 -15 7 -3 0 -19 13 -10 0 5 -17 -9 0 -6 2 18 0 -20 13 -1 0 -8 -2 -4 0 -14 -8 19 0 20 -5 -18 0 2 9 23 0 -24 -22 3 0 -23 -24 -5 0 -11 -13 9 0 -22 16 21 0 -16 15 17 0 -11 -15 11 0 
34 41 74 78 80 62 61 83 47 73 40 3 35 66 14 2 52 55 6 55 48 24 55 92 0 5 3 5 0 -19 -5 7 0 1 23 -19 0 -13 -19 -23 0 12 -1 16 0 -11 -24 -6 0 -2 21 -11 0 3 18 1 0 18 2 -19 0 -10 -16 -13 0 -21 -3 21 0 -7 24 20 0 -22 -5 -22 0 -12 10 -20 0 4 -18 -23 0 3 13 22 0 -21 15 -22 0 -23 8 19 0 -24 -4 2 0 21 -20 -24 0 -4 -20 15 0 9 12 23 0 24 4 -16 0 20 11 -8 0 6 9 -2 0 
86 69 66 61 45 24 61 73 90 56 91 57 72 42 9 20 77 92 13 20 87 80 38 74 0 15 22 -23 0 -15 -4 8 0 -24 16 -6 0 -15 -13 -16 0 10 2 -4 0 20 -1 -24 0 -9 -23 3 0 4 -5 -4 0 16 -1 16 0 20 -15 -12 0 18 -12 20 0 18 -14 6 0 -8 10 -22 0 14 10 -12 0 19 -10 20 0 4 -16 -14 0 11 -15 -19 0 -10 17 -13 0 11 12 -2 0 -19 -7 8 0 -6 13 -7 0 18 12 -1 0 -14 -1 -8 0 -3 20 8 0 -4 9 -4 0 
91 33 5 91 65 84 12 62 4 51 98 96 4 80 37 49 73 4 22 24 34 49 6 17 0 5 15 -23 0 -20 2 -16 0 -20 11 10 0 -11 12 -10 0 3 -23 -16 0 3 -2 19 0 -4 -19 -1 0 -11 -21 20 0 5 -6 -23 0 -1 -10 2 0 4 -15 -14 0 17 -13 14 0 -21 -19 8 0 6 21 -3 0 23 10 -6 0 4 16 -22 0 -2 6 12 0 15 14 21 0 17 11 16 0 -10 4 -15 0 23 -8 16 0 10 3 9 0 1 14 -12 0 -13 -1 -20 0 10 -21 19 0 
77 73 69 48 69 4 5 30 41 83 14 17 36 66 92 5 79 91 41 67 14 77 58 70 0 -4 -10 17 0 2 5 16 0 -2 -22 11 0 -19 -17 6 0 -20 9 14 0 10 -6 -24 0 -8 -2 12 0 13 10 15 0 -21 -17 21 0 15 -1 17 0 -5 -14 3 0 -21 -24 -13 0 5 22 -23 0 -11 -14 -10 0 -8 -10 20 0 -2 8 11 0 -3 6 -7 0 14 18 -17 0 24 5 22 0 16 -6 21 0 -12 8 21 0 5 18 -17 0 4 -3 1 0 13 -6 13 0 24 -5 -12 0 
97 5 29 99 65 43 76 44 32 34 56 84 37 42 34 66 79 56 71 39 73 96 39 96 0 23 19 -24 0 -8 14 11 0 -10 19 -9 0 7 19 -5 0 7 -23 -13 0 -12 22 -9 0 -15 10 -16 0 2 -6 -15 0 16 -18 -23 0 10 -13 -22 0 5 -14 9 0 -2 -20 22 0 -19 -5 7 0 -15 20 -1 0 -24 6 24 0 -20 19 7 0 -11 -8 17 0 21 15 8 0 3 22 3 0 22 -4 -20 0 6 -8 -14 0 17 -2 -6 0 -10 -4 8 0 -5 -11 20 0 17 -9 -3 0 
30 16 7 73 1 92 55 25 40 4 43 5 73 56 85 29 62 28 81 50 29 55 11 32 0 11 -16 -23 0 -7 9 -8 0 -16 -2 -5 0 -12 -16 18 0 -11 22 -12 0 -14 -3 1 0 -7 -24 8 0 -21 -9 11 0 -2 10 2 0 -5 -8 11 0 -17 1 13 0 -3 -24 -19 0 9 7 4 0 13 14 5 0 17 19 18 0 3 12 21 0 -20 11 -14 0 -17 8 -15 0 -6 -14 -8 0 20 -14 -2 0 -7 14 -17 0 -20 17 -16 0 24 -17 23 0 -22 4 -10 0 -5 -13 11 0 
82 75 32 11 47 65 90 46 5 48 89 78 88 29 14 11 46 48 29 75 82 57 32 35 0 -8 -24 -7 0 18 16 -19 0 -21 19 -4 0 10 4 17 0 11 -12 21 0 -22 -21 -4 0 -1 -14 2 0 -6 23 -5 0 -3 15 9 0 -23 -8 10 0 15 -17 -2 0 -15 -19 -3 0 -21 19 24 0 -11 6 -12 0 9 -17 -22 0 -12 -24 -18 0 -1 -19 3 0 9 13 -10 0 -17 -6 12 0 -4 -19 -3 0 -6 12 17 0 14 -4 6 0 -4 -1 -21 0 -14 -9 -19 0 -7 -12 -24 0 
71 89 79 16 21 31 77 6 74 9 29 51 93 49 46 81 94 63 76 68 10 69 23 69 0 2 18 -10 0 16 -6 4 0 -8 24 -12 0 -23 20 -4 0 -23 -5 4 0 20 -7 -1 0 15 -8 6 0 -22 23 -2 0 13 -10 21 0 -19 -17 11 0 6 5 24 0 -1 -4 5 0 -2 -5 -12 0 -18 -23 -24 0 -14 3 6 0 -8 -18 -3 0 -10 -1 7 0 -15 -11 19 0 -14 7 -13 0 -12 -13 -17 0 -23 -21 -2 0 5 17 24 0 -4 -23 18 0 6 23 5 0 -6 -17 10 0 
43 88 88 68 91 93 3 71 84 31 31 99 2 62 89 20 8 2 48 37 48 82 53 16 0 21 3 -24 0 5 -11 2 0 -5 -11 -22 0 10 -19 -22 0 -19 -15 3 0 13 -5 19 0 3 -7 -19 0 6 23 -14 0 10 -7 -1 0 14 -13 -21 0 18 6 24 0 11 15 24 0 16 -7 -5 0 -1 3 2 0 3 5 10 0 22 -2 9 0 12 -3 -11 0 18 17 11 0 24 -23 18 0 -16 13 -9 0 20 7 12 0 -18 4 -11 0 2 22 -4 0 -16 13 24 0 4 -3 -10 0 
90 12 73 13 54 94 59 63 17 43 2 86 56 70 84 36 9 93 3 80 17 60 68 96 0 16 -24 2 0 -23 24 -16 0 -9 20 4 0 -23 -15 19 0 -6 -11 -21 0 -22 13 -21 0 22 13 14 0 -10 -18 -14 0 -18 -17 5 0 19 12 -8 0 1 -22 -7 0 -11 16 -23 0 -9 -6 17 0 23 3 1 0 17 1 -15 0 22 -11 4 0 -15 -2 -5 0 10 19 -10 0 -1 16 -22 0 -15 11 18 0 -23 7 19 0 9 8 -22 0 18 8 13 0 24 9 -7 0 -6 -12 20 0 
76 18 32 87 14 30 69 55 94 52 25 72 84 58 46 27 82 71 36 97 23 68 67 46 0 17 -23 -20 0 -17 -12 10 0 2 23 -19 0 12 -15 -2 0 -3 21 5 0 21 1 21 0 -12 4 -5 0 -11 6 -21 0 -8 15 1 0 5 1 -22 0 -1 16 9 0 5 2 -18 0 20 9 16 0 15 17 19 0 -3 -21 -9 0 -12 7 22 0 -17 23 -3 0 13 2 1 0 12 -1 -14 0 -24 23 3 0 4 12 19 0 7 18 -19 0 23 -4 -3 0 14 3 -18 0 -10 -15 -22 0 
90 33 84 61 27 82 29 10 4 46 82 74 33 36 37 20 52 15 36 69 41 14 95 79 0 -21 8 15 0 -12 21 -4 0 12 15 14 0 -9 17 21 0 4 -9 2 0 11 -23 21 0 5 -9 -12 0 15 6 9 0 19 -11 4 0 -13 -2 8 0 6 -22 -1 0 10 -2 -5 0 -1 -6 -14 0 12 -7 -10 0 -21 -14 3 0 -18 11 17 0 -9 -24 -3 0 -7 12 -13 0 21 -24 22 0 6 20 11 0 4 -20 -16 0 5 -21 -10 0 19 7 -21 0 15 -9 -16 0 8 -1 -23 0 
15 16 21 2 43 100 46 81 84 53 46 47 43 6 82 10 10 41 16 86 52 44 19 7 0 -22 -3 -5 0 11 5 4 0 -6 -23 -6 0 24 18 6 0 18 13 5 0 -23 9 7 0 -18 -16 12 0 -4 -12 -15 0 -2 22 23 0 -17 7 8 0 -12 -4 14 0 -24 20 13 0 2 8 -2 0 14 20 -5 0 -13 -1 -18 0 6 -21 -16 0 -12 9 -14 0 13 22 12 0 2 10 -12 0 -22 -19 13 0 17 -9 17 0 -21 11 -5 0 -23 13 -15 0 5 -17 18 0 2 -20 17 0 
