p cnf 24 30
87 22 85 70 37 16 22 79 88 3 36 24 30 55 24 81 75 47 79 76 40 60 40 44 0 11 -4 5 0 6 -14 9 0 -2 17 -4 0 8 23 9 0 18 21 -19 0 20 14 8 0 -7 13 19 0 20 11 10 0 20 1 7 0 -8 -17 -20 0 -23 10 -15 0 -3 8 7 0 -9 -3 -14 0 -6 -10 24 0 18 10 -5 0 -24 -7 -2 0 -14 10 -20 0 13 -24 19 0 -5 -13 11 0 12 -22 -18 0 11 -5 -20 0 19 -11 -5 0 -1 -11 9 0 -3 16 -23 0 -19 -10 7 0 -9 3 -14 0 -21 13 -19 0 -17 4 -12 0 3 15 -8 0 19 -9 8 0 
6 89 1 46 99 14 35 83 52 31 7 70 17 8 13 60 60 24 32 70 33 54 46 28 0 -22 -16 5 0 -17 15 3 0 7 -16 -12 0 -7 13 -7 0 -18 -21 -4 0 1 17 14 0 -7 -18 -3 0 22 13 -14 0 -3 15 22 0 3 19 -9 0 21 6 17 0 -18 9 13 0 -15 19 -7 0 18 -19 -23 0 20 -6 -8 0 -3 -15 8 0 11 22 -20 0 -5 20 -4 0 22 -10 -4 0 15 -17 -21 0 2 -19 -15 0 14 -19 -3 0 13 -15 -21 0 -17 -14 1 0 2 -23 2 0 9 10 -18 0 -12 -16 -11 0 -15 17 -4 0 7 15 13 0 2 14 -12 0 
95 51 9 69 100 28 52 27 11 54 45 20 44 12 55 29 98 74 90 92 46 73 56 66 0 15 -12 -23 0 20 -6 13 0 20 -18 -20 0 9 8 -24 0 -19 23 15 0 -1 12 2 0 8 11 -5 0 -11 -24 11 0 -21 16 13 0 -23 16 -23 0 -2 -19 22 0 21 -7 1 0 -22 -4 -19 0 -6 -19 -12 0 -1 3 -10 0 2 20 21 0 -3 -6 -21 0 -14 6 -19 0 -12 -23 -10 0 -1 21 -2 0 -4 -16 2 0 24 14 -6 0 11 -19 14 0 22 5 -14 0 20 -19 -1 0 -10 24 -13 0 16 17 -22 0 -15 -4 2 0 4 -22 10 0 5 2 -10 0 
67 59 25 82 15 37 81 7 90 5 47 15 82 73 3 37 50 68 2 41 83 63 16 32 0 -5 -20 15 0 -21 -19 -2 0 20 -18 19 0 14 23 -17 0 11 -14 6 0 14 -24 21 0 -16 9 -6 0 10 8 19 0 -13 11 23 0 7 -9 -23 0 -14 -22 23 0 -4 -14 -11 0 -23 15 14 0 5 4 -3 0 -21 7 -18 0 22 2 -3 0 -22 -1 -21 0 9 7 -11 0 16 8 5 0 -16 -6 2 0 15 -19 -5 0 -15 -22 8 0 18 -23 -18 0 -2 -16 20 0 23 -13 -15 0 7 -24 21 0 -6 -18 7 0 -13 1 19 0 -8 4 17 0 -14 -7 23 0 
87 49 37 42 40 89 14 82 44 35 59 90 93 23 61 98 78 83 32 61 10 99 20 98 0 9 1 -2 0 -3 12 -5 0 -7 -1 24 0 19 1 -10 0 5 -3 -19 0 23 -22 1 0 7 -22 -9 0 17 15 -4 0 -23 -10 12 0 -13 19 13 0 4 23 18 0 -7 -9 2 0 -21 7 -19 0 9 -15 -24 0 5 1 19 0 4 -16 7 0 -17 9 -17 0 -18 -11 24 0 -10 -6 10 0 14 -10 20 0 -23 22 -16 0 9 14 -15 0 -19 -2 6 0 10 2 24 0 -16 13 19 0 -10 -16 20 0 -10 -11 13 0 4 10 -9 0 -15 -18 12 0 19 9 13 0 
25 78 43 36 59 10 32 96 17 58 18 94 95 25 16 36 33 80 59 35 17 57 90 60 0 -17 18 22 0 -20 2 11 0 -17 -19 -16 0 -7 4 -23 0 -5 2 3 0 2 -3 -19 0 -5 -15 8 0 -10 20 4 0 19 -22 17 0 -15 8 -24 0 19 22 -8 0 11 14 22 0 18 6 -21 0 15 12 20 0 19 8 24 0 21 15 -24 0 -11 -3 -9 0 13 21 -20 0 -7 1 14 0 -11 -21 2 0 -11 13 -22 0 -1 -17 -16 0 8 -20 -10 0 22 10 -16 0 19 11 16 0 15 11 -3 0 20 -21 14 0 19 -15 -4 0 -1 9 22 0 -12 -9 4 0 
14 16 37 80 82 22 3 16 55 55 29 43 53 61 25 75 64 48 6 1 65 43 85 54 0 -17 2 3 0 -15 4 -19 0 -20 -1 -4 0 -20 -14 -19 0 -7 -14 -13 0 -10 -14 -2 0 -4 -10 -3 0 15 -19 12 0 -10 -2 23 0 -15 8 -17 0 -18 -2 6 0 19 24 -14 0 2 -13 -14 0 2 -9 18 0 4 2 21 0 -22 4 5 0 -10 17 12 0 19 3 -16 0 -14 23 -5 0 -21 8 -10 0 17 -2 -6 0 13 21 16 0 -9 21 12 0 13 19 -1 0 -15 2 9 0 21 14 -4 0 -13 16 -1 0 20 -3 -8 0 -4 -2 -14 0 -8 1 21 0 
4 67 25 87 50 69 41 25 38 85 8 97 85 91 76 44 68 52 11 98 53 72 31 48 0 -24 -4 24 0 4 3 -18 0 -1 -12 -10 0 -22 -18 9 0 -16 -5 13 0 -11 -12 -19 0 -21 6 19 0 -6 1 24 0 22 15 22 0 -19 2 -10 0 -18 -21 17 0 13 14 19 0 22 -1 2 0 -12 -2 3 0 24 17 -19 0 -20 -7 -15 0 -1 -22 -18 0 -24 -19 -21 0 -24 -14 4 0 -17 -21 -18 0 21 5 20 0 22 -10 24 0 -15 16 -6 0 3 -18 -2 0 4 18 10 0 -2 -3 -24 0 -2 6 -21 0 3 -7 -5 0 14 2 18 0 -12 19 -18 0 
91 59 97 62 24 25 15 77 54 89 23 98 94 53 44 88 27 56 64 80 27 21 46 24 0 20 -21 17 0 10 -1 8 0 18 9 -3 0 -16 19 22 0 2 17 -10 0 -14 21 14 0 12 -3 24 0 -15 -20 12 0 5 -6 -4 0 -23 18 6 0 3 9 -23 0 -1 -17 -12 0 2 13 -9 0 -19 -13 17 0 -9 -4 11 0 17 9 22 0 17 -5 -18 0 9 -8 21 0 -15 -9 17 0 -13 -6 4 0 10 -15 24 0 -10 -24 23 0 18 19 4 0 -19 2 -14 0 -6 4 11 0 9 -1 -6 0 -18 21 -17 0 -20 -10 1 0 8 23 -14 0 11 -13 21 0 
88 82 35 57 21 89 28 90 20 1 87 44 12 6 45 45 87 69 6 42 96 52 86 97 0 -19 3 5 0 21 -12 -13 0 -16 22 -24 0 6 -21 24 0 15 -16 -5 0 2 -4 -9 0 20 22 21 0 18 -10 12 0 13 17 14 0 -17 -2 21 0 -3 6 3 0 -16 12 8 0 -4 -10 24 0 -16 -15 -19 0 -10 19 20 0 5 -19 -5 0 -17 -1 -22 0 -20 -12 13 0 -20 -8 -22 0 3 -1 -2 0 -14 20 -24 0 -6 -3 17 0 -15 -16 -22 0 23 -1 -6 0 19 -10 22 0 21 8 18 0 -17 -15 -10 0 2 19 16 0 -19 -5 14 0 -4 24 7 0 
24 29 64 64 39 55 54 11 20 48 6 41 31 67 67 62 79 70 26 53 1 34 91 18 0 -16 -19 21 0 -20 10 -23 0 -9 -14 -8 0 -14 22 5 0 4 -24 15 0 5 -20 -5 0 -23 -13 -14 0 -18 2 1 0 -6 23 22 0 24 8 5 0 18 4 17 0 -20 -9 -19 0 -7 23 -16 0 -4 -22 -7 0 8 -14 -10 0 -13 -1 7 0 -5 18 3 0 2 20 -7 0 16 13 18 0 10 24 13 0 12 -22 -2 0 -19 -2 -10 0 -8 -5 4 0 15 13 23 0 -13 -15 -3 0 -18 -2 13 0 8 22 -4 0 11 -14 -10 0 -12 -13 10 0 -18 -17 -24 0 
73 29 31 2 34 87 23 77 73 68 56 45 37 10 95 42 55 21 18 98 72 14 35 90 0 -8 -23 -5 0 -11 6 -7 0 4 -8 9 0 24 7 14 0 8 2 13 0 12 5 -1 0 -22 -24 13 0 1 18 17 0 -16 -8 -20 0 12 6 -1 0 2 -17 -13 0 1 23 19 0 7 16 23 0 -20 16 -24 0 21 16 17 0 -24 -13 21 0 2 21 -9 0 -17 11 6 0 24 22 16 0 -5 6 -20 0 1 9 20 0 -4 -7 -10 0 -19 23 -22 0 3 -12 -5 0 22 7 -17 0 8 13 -14 0 5 -21 -8 0 3 15 -12 0 10 23 -5 0 -15 1 -22 0 
93 7 70 77 96 14 85 52 94 72 39 92 86 45 38 18 8 34 61 5 6 96 93 42 0 13 19 4 0 -15 -12 2 0 24 -19 -7 0 -17 7 16 0 19 10 23 0 18 19 17 0 16 13 16 0 -18 23 -19 0 -10 -15 -20 0 -2 -7 12 0 18 -5 -17 0 -5 12 -2 0 -21 -15 12 0 19 22 8 0 -23 22 -5 0 -17 6 17 0 10 -22 -21 0 -17 3 -13 0 24 3 -24 0 -6 3 18 0 -4 -12 14 0 -24 17 -5 0 20 -7 3 0 -4 -17 -15 0 -23 -13 -6 0 -16 -15 11 0 -8 -12 -6 0 -13 20 -23 0 -5 -24 -15 0 -13 -17 -23 0 
51 14 43 10 85 97 74 76 30 61 84 28 72 64 25 99 59 15 4 55 57 71 100 7 0 16 -4 -14 0 -22 -8 -1 0 -13 -8 14 0 5 18 -15 0 20 -19 -13 0 18 -14 4 0 23 -7 5 0 22 17 -22 0 11 -15 23 0 -20 -7 -5 0 23 24 20 0 -23 12 -24 0 4 -24 9 0 11 -23 -22 0 1 -10 4 0 -21 20 5 0 -15 -10 13 0 7 -8 -1 0 2 19 -17 0 20 6 15 0 2 13 6 0 -17 -4 -24 0 2 19 9 0 -21 1 -20 0 -8 -21 -10 0 -5 -15 14 0 20 -8 18 0 -3 -15 -6 0 -4 -3 -6 0 19 9 17 0 
76 53 74 19 58 28 47 42 26 58 13 51 84 71 94 15 28 32 66 27 9 32 82 87 0 -9 7 15 0 -3 4 12 0 -4 10 -7 0 11 21 -20 0 22 12 22 0 20 -1 -11 0 -14 15 -7 0 8 -7 1 0 22 21 -12 0 -23 18 -13 0 22 2 4 0 1 24 -7 0 24 16 13 0 1 -10 16 0 -14 4 13 0 -1 10 16 0 8 -23 -21 0 -10 -14 8 0 -14 19 -23 0 -1 -5 14 0 -16 17 -24 0 -6 16 2 0 20 11 20 0 14 -15 -6 0 4 20 23 0 -14 12 10 0 16 23 9 0 4 -5 16 0 17 -15 -20 0 -23 2 -18 0 
15 2 25 21 71 96 88 62 63 90 50 24 76 70 72 29 17 64 45 62 46 8 61 97 0 -17 -4 -12 0 -7 -11 6 0 11 6 -18 0 -16 -13 14 0 -15 -14 5 0 -12 6 23 0 -20 -23 -21 0 7 -17 -19 0 7 19 -10 0 -20 10 -3 0 -7 -19 -12 0 -21 7 5 0 14 -9 15 0 24 -5 -24 0 10 21 11 0 -24 12 -21 0 20 -23 3 0 4 -6 -14 0 22 24 23 0 -24 9 -18 0 11 5 19 0 -6 -10 -7 0 -22 4 -13 0 6 -22 -21 0 -12 11 -24 0 16 -21 1 0 -12 13 1 0 14 20 9 0 6 19 -23 0 7 9 -10 0 
66 28 36 89 16 19 16 73 71 61 61 65 85 75 61 12 47 90 93 40 36 67 51 19 0 20 -13 -7 0 -16 10 12 0 21 22 -23 0 20 -4 -19 0 13 22 -5 0 -3 24 -12 0 4 13 -1 0 -2 18 20 0 4 -19 3 0 9 -19 7 0 17 -15 -7 0 5 20 -15 0 -16 -9 22 0 -18 -11 1 0 9 20 -7 0 2 -19 23 0 1 -3 -20 0 23 -17 4 0 -21 6 24 0 -1 6 -23 0 21 19 2 0 -21 -22 5 0 -11 -12 20 0 19 12 -10 0 11 19 -7 0 1 18 13 0 22 15 17 0 7 -24 16 0 10 -4 6 0 22 12 5 0 
23 79 82 69 99 41 42 11 55 45 35 45 59 33 81 21 9 79 56 82 40 11 58 53 0 24 11 9 0 23 -13 8 0 12 -18 -13 0 -3 9 20 0 13 -10 6 0 1 18 -7 0 18 -21 -8 0 -5 -20 21 0 9 24 17 0 -13 9 -17 0 -2 -20 -13 0 -16 12 14 0 3 -14 10 0 -20 7 -15 0 8 -7 15 0 -11 4 18 0 9 -13 -19 0 17 -8 -14 0 -7 11 -14 0 13 -6 -13 0 4 2 14 0 -17 7 19 0 22 21 22 0 9 2 19 0 -4 1 8 0 -14 -6 -11 0 -4 -14 -11 0 21 -18 -3 0 18 -5 -1 0 -23 7 -18 0 
95 3 87 56 46 78 47 93 49 48 32 87 17 37 88 51 62 26 30 71 52 15 6 44 0 -6 -4 10 0 17 12 -21 0 -3 -5 13 0 15 6 14 0 -22 -14 -5 0 -13 -16 -1 0 -22 3 -1 0 -19 6 14 0 23 14 24 0 -4 -22 12 0 -24 -3 -13 0 -15 23 2 0 19 -16 -5 0 8 14 -7 0 -20 3 -18 0 23 -4 9 0 -20 14 -3 0 23 -20 11 0 6 16 -13 0 16 -4 23 0 11 9 18 0 -5 -18 -10 0 -14 3 5 0 -9 -2 -12 0 21 -6 5 0 4 -17 13 0 -20 8 19 0 -17 24 4 0 -8 16 -17 0 -20 3 8 0 
15 90 24 98 19 66 6 64 33 78 18 21 74 62 88 52 17 67 67 1 8 98 39 77 0 -7 -12 17 0 24 8 -18 0 21 24 -3 0 -16 -15 -20 0 -22 9 3 0 -6 20 -16 0 -22 6 22 0 -4 -12 -16 0 -11 -5 -3 0 -11 24 -22 0 4 1 9 0 5 -22 19 0 -24 21 -1 0 -8 -3 13 0 4 12 -9 0 -20 -12 11 0 12 -11 24 0 12 -10 2 0 20 -14 -5 0 -19 -16 -2 0 7 12 -16 0 -7 12 13 0 -5 -17 -16 0 8 3 24 0 -14 6 8 0 -5 -19 -24 0 -13 -16 -1 0 10 -18 -24 0 -15 -22 -1 0 17 -6 -15 0 
15 65 21 35 78 73 60 3 48 2 7 21 31 11 10 42 86 97 73 55 82 76 44 37 0 -12 17 3 0 2 -7 23 0 22 23 20 0 -13 4 8 0 -19 8 3 0 -9 -24 -7 0 -24 2 18 0 15 11 -24 0 -1 -19 -6 0 5 -1 17 0 10 9 10 0 -2 6 24 0 -11 14 2 0 -10 24 -22 0 -6 14 -21 0 -17 6 16 0 7 13 16 0 4 -16 -22 0 18 -20 17 0 -5 1 -19 0 -22 18 7 0 1 -13 6 0 -21 -23 -7 0 -13 10 5 0 -14 -13 -20 0 -12 -14 16 0 -9 -24 -2 0 -16 -7 -18 0 -11 -21 3 0 -1 -22 16 0 
17 59 98 59 96 69 69 84 40 28 26 14 95 77 73 61 38 54 48 93 20 93 28 90 0 -5 -1 -17 0 -13 -2 -24 0 -7 -1 -15 0 -5 20 24 0 -9 12 11 0 -9 18 22 0 7 -3 -14 0 18 -24 -23 0 10 11 -4 0 -6 9 8 0 -2 8 -10 0 -11 12 -4 0 20 -18 16 0 -13 11 -22 0 17 1 -20 0 -21 3 -17 0 -9 -22 13 0 -24 -4 -22 0 9 -23 6 0 17 -15 -6 0 24 -5 -6 0 -14 7 17 0 -20 1 -7 0 23 22 -5 0 19 18 24 0 19 4 20 0 18 14 -12 0 3 13 12 0 -11 6 14 0 -17 -10 1 0 
36 99 56 2 94 4 7 3 61 19 86 98 94 48 82 12 80 33 12 63 43 78 21 24 0 -14 -6 -3 0 -16 13 -15 0 22 -16 12 0 11 -24 16 0 18 -5 -2 0 19 9 -21 0 10 -18 6 0 -9 -4 -10 0 -12 18 -17 0 -18 -24 19 0 -8 -18 -24 0 20 11 16 0 14 -6 1 0 -18 17 -5 0 10 -12 2 0 9 -19 -8 0 15 -24 11 0 -18 -20 -1 0 -3 12 16 0 -22 -17 19 0 -24 -11 -3 0 10 16 -10 0 -22 9 5 0 -13 -20 -12 0 -21 5 8 0 16 8 21 0 -13 6 9 0 -18 24 -17 0 -15 -12 19 0 -18 -3 -4 0 
87 80 4 14 78 1 96 6 100 74 71 88 24 28 44 47 38 100 43 64 47 70 90 45 0 4 -9 -13 0 24 23 8 0 19 -22 -12 0 -18 20 10 0 -16 -21 -1 0 -14 -8 -18 0 -17 16 -9 0 -6 10 11 0 -16 -24 12 0 11 -17 -24 0 10 9 4 0 -8 -22 7 0 -11 -6 -2 0 -1 -10 5 0 -20 -19 -3 0 -13 -21 -19 0 -10 12 -17 0 -21 -13 -23 0 2 23 -7 0 -23 3 22 0 -19 9 15 0 -22 12 23 0 2 -16 -21 0 -12 -21 24 0 -21 20 6 0 -4 -19 14 0 4 -1 15 0 22 4 -13 0 -6 8 -24 0 14 -3 -4 0 
19 18 41 93 54 98 100 70 94 19 4 43 80 61 6 39 65 67 8 51 24 91 71 11 0 15 14 20 0 -22 -14 11 0 9 -16 -4 0 -19 24 -9 0 21 2 -21 0 1 16 -18 0 22 19 -17 0 9 -11 2 0 20 -22 -15 0 -22 -24 19 0 -7 -1 12 0 -11 -17 -2 0 -17 18 13 0 -23 -4 -19 0 -5 1 2 0 -1 22 -13 0 -11 -3 -13 0 21 6 -9 0 21 19 -3 0 13 20 4 0 9 -4 15 0 -12 7 -18 0 -19 -22 12 0 8 -23 9 0 22 3 -22 0 -23 8 23 0 -3 6 22 0 20 13 23 0 18 -9 7 0 17 20 16 0 
24 22 29 2 4 55 100 90 74 9 59 63 4 58 74 80 24 16 14 86 14 22 77 28 0 10 14 -1 0 -22 -3 -1 0 12 20 -13 0 -4 3 -7 0 -20 3 1 0 4 3 -23 0 -22 -11 -1 0 -14 20 -17 0 -18 -24 -16 0 9 -14 -11 0 -6 8 14 0 -20 -10 3 0 -9 -22 -16 0 12 1 -12 0 24 10 -8 0 19 -9 5 0 -24 -2 -14 0 -20 12 10 0 15 20 23 0 -15 -11 -3 0 20 -15 14 0 -2 19 -23 0 10 -2 -22 0 -24 15 -24 0 -21 -24 2 0 -12 11 -18 0 -6 -7 11 0 -5 22 21 0 14 -8 22 0 8 -4 10 0 
54 13 76 80 22 14 16 15 73 58 99 52 26 55 27 27 57 47 43 35 93 46 70 31 0 -2 -5 21 0 -2 -11 -2 0 19 3 22 0 14 -11 -21 0 7 10 17 0 -5 -12 -7 0 8 -22 -23 0 16 -4 -12 0 -2 -23 17 0 -24 -16 -21 0 -18 -21 -24 0 -21 13 -23 0 -17 -22 5 0 18 -11 -9 0 7 -24 -2 0 7 -15 9 0 15 21 17 0 -14 -16 -2 0 -4 -5 3 0 17 21 -19 0 24 -7 10 0 8 -19 13 0 8 -15 -1 0 15 -6 -15 0 -5 15 -2 0 -4 2 -19 0 16 3 8 0 -10 -5 -17 0 22 24 11 0 13 8 18 0 
70 46 27 50 37 38 4 31 97 8 96 82 40 99 42 37 71 97 9 28 92 36 51 70 0 14 5 -3 0 21 -8 -14 0 21 11 -8 0 -22 17 4 0 12 -15 -1 0 17 -8 -14 0 -18 21 -7 0 5 22 -6 0 18 4 -12 0 -4 -24 -3 0 21 3 -8 0 -18 -1 2 0 9 5 -3 0 10 11 -13 0 -18 -13 9 0 1 18 1 0 -2 -23 -24 0 -2 -22 14 0 -8 -19 -13 0 -11 13 -24 0 8 -24 -18 0 10 -19 22 0 7 -6 11 0 -2 -10 22 0 -16 -8 11 0 -9 24 9 0 -2 -11 2 0 -6 -15 20 0 22 -3 -9 0 -14 23 19 0 
23 60 46 98 60 31 98 49 88 93 4 65 33 6 85 39 69 28 28 62 12 98 81 12 0 -13 11 -14 0 4 1 -18 0 -15 24 23 0 -12 -11 -12 0 -1 -14 -9 0 -16 21 -17 0 5 12 -19 0 11 9 -11 0 -13 -1 -15 0 -1 7 5 0 -14 -13 -24 0 -15 5 -9 0 13 22 24 0 1 9 -3 0 9 1 3 0 -4 -21 -17 0 -12 -6 18 0 -21 -19 -10 0 18 -22 3 0 12 -23 18 0 12 -10 -18 0 23 -9 -4 0 -10 15 -9 0 -6 -10 -12 0 20 -7 -2 0 10 12 -6 0 -10 12 6 0 15 19 -22 0 8 20 18 0 -22 21 -9 0 
64 9 48 62 44 85 37 29 70 4 86 59 16 92 92 34 90 45 88 61 39 43 36 77 0 1 -20 12 0 1 -17 13 0 20 -17 -9 0 -12 9 -2 0 23 -3 -11 0 22 -17 1 0 -20 -16 -6 0 -24 -21 -12 0 -4 19 18 0 -13 2 13 0 -1 24 -3 0 -9 -1 -13 0 -3 12 15 0 2 3 9 0 22 -5 17 0 -20 -13 12 0 -3 13 2 0 -5 -11 -19 0 12 -15 -3 0 14 22 4 0 -6 9 8 0 -17 6 -23 0 -20 4 14 0 10 -13 21 0 -3 6 -7 0 -23 19 -18 0 -3 -15 1 0 -20 4 6 0 -4 15 20 0 -15 12 -17 0 
71 59 89 96 80 63 18 18 79 38 51 51 33 22 27 39 95 97 3 46 35 47 86 14 0 -2 -9 -17 0 7 4 -22 0 2 -17 24 0 22 -5 11 0 20 9 -24 0 16 -17 6 0 17 11 19 0 -12 -19 23 0 3 19 8 0 -13 22 14 0 10 13 20 0 3 -15 17 0 -22 -21 15 0 18 -7 -17 0 -10 16 -18 0 -11 -20 -16 0 -10 -11 -23 0 5 -16 5 0 -20 21 2 0 22 10 1 0 6 24 -8 0 -7 5 19 0 -17 -13 -11 0 -8 -5 -24 0 -21 -1 8 0 -23 -11 -9 0 -14 22 -9 0 20 -21 22 0 -19 16 -23 0 -7 -8 5 0 
