31	2835	2358
32	2835	2372
33	2835	2387
34	2835	2397
35	2835	2391
36	3075	2410
37	2835	2409
38	2835	2407
39	2916	2409
40	2836	2397
41	2836	2418
42	2938	2419
43	3008	2413
44	2992	2434
45	2992	2429
46	2992	2440
47	2992	2424
48	2941	2400
49	2941	2390
50	2938	2370
51	2992	2369
52	2992	2379
53	2992	2389
54	2976	2373
55	2976	2395
56	3030	2391
57	3030	2397
58	3047	2393
59	3047	2390
60	3047	2426
61	3047	2407
62	3047	2407
63	3038	2386
64	3002	2383
65	3030	2389
66	2948	2384
67	3002	2369
68	3002	2368
69	3155	2352
70	3002	2324
71	3002	2347
72	3002	2327
73	3003	2331
74	3002	2335
75	2948	2313
76	3002	2280
77	3002	2258
78	2948	2271
79	2859	2262
80	2734	2254
81	2824	2265
82	2739	2272
83	2859	2301
84	2859	2318
85	2809	2311
86	2859	2336
87	2859	2345
88	2859	2296
89	3003	2312
90	2869	2293
91	2840	2324
92	2840	2306
93	2840	2307
94	2786	2300
95	2911	2292
96	2942	2281
97	2942	2319
98	2942	2330
99	2996	2338

0	2772	1742
1	2826	2198
2	2826	2185
3	2826	2217
4	2992	2198
5	2835	2214
6	2835	2186
7	2934	2154
8	2934	2150
9	2835	2154
10	2835	2158
11	2835	2165
12	2835	2155
13	2908	2215
14	2789	2227
15	2835	2206
16	3101	2185
17	3101	2201
18	3047	2200
19	2876	2189
20	3014	2204
21	2835	2165
22	2835	2191
23	2835	2184
24	2865	2168
25	2835	2156
26	2836	2126
27	2836	2110
28	2836	2059
29	2836	2013
30	2836	2035
31	2836	2027
32	2836	2075
33	3011	2105
34	3065	2117
35	3011	2105
36	3065	2116
37	3065	2125
38	3065	2115
39	3065	2092
40	3065	2148
41	3087	2198
42	3099	2157
43	3099	2153
44	3153	2139
45	3153	2160
46	3099	2182
47	3099	2178
48	3099	2200
49	2971	2201
50	2911	2220
51	2911	2222
52	2911	2214
53	2864	2200
54	2864	2201
55	2918	2193
56	2918	2180
57	2918	2227
58	3101	2235
59	3047	2193
60	3047	2196
61	3047	2194
62	2918	2183
63	2706	2143
64	2706	2139
65	2710	2145
66	2613	2180
67	2581	2162
68	2762	2159
69	2762	2161
70	2835	2153
71	2835	2144
72	2835	2118
73	2835	2117
74	2835	2131
75	2889	2132
76	2889	2151
77	2889	2199
78	2889	2206
79	2889	2233
80	2889	2207
81	2835	2190
82	2889	2173
83	2911	2143
84	2911	2137
85	2911	2172
86	2911	2138
87	2697	2127
88	2697	2125
89	2706	2084
90	2706	2072
91	2706	2049
92	2697	2029
93	2697	2044
94	2761	2091
95	2726	2086
96	2891	2145
97	2891	2181
98	2880	2166
99	2880	2135

0	2658	1719
1	2763	2152
2	2805	2144
3	2856	2138
4	2856	2111
5	2910	2108
6	2910	2139
7	2910	2112
8	2910	2103
9	2910	2097
10	2910	2116
11	2745	2111
12	2745	2109
13	2745	2124
14	2712	2113
15	2783	2100
16	2745	2082
17	2745	2059
18	2691	2056
19	2644	2036
20	2625	2047
21	2673	2025
22	2673	2003
23	2794	2023
24	2794	1997
25	2794	1994
26	2679	1953
27	2679	1949
28	2679	1945
29	2679	1934
30	2679	1934
31	2679	1972
32	2679	2015
33	2679	2001
34	2679	1998
35	2679	1996
36	2679	2052
37	2679	2050
38	2679	2053
39	2679	2074
40	2679	2083
41	2679	2076
42	2679	2092
43	2882	2100
44	2828	2137
45	2679	2143
46	2689	2142
47	2679	2108
48	2860	2142
49	2860	2113
50	2860	2105
51	2914	2134
52	2914	2143
53	2914	2135
54	2914	2107
55	2914	2107
56	2819	2102
57	2819	2104
58	2819	2151
59	2882	2159
60	2819	2153
61	2819	2181
62	2873	2170
63	2873	2171
64	2873	2182
65	2873	2208
66	2873	2166
67	2873	2173
68	2873	2143
69	2873	2158
70	3034	2171
71	3034	2177
72	3034	2210
73	2873	2229
74	2873	2209
75	2873	2247
76	2873	2281
77	3047	2243
78	3047	2249
79	3047	2230
80	3047	2238
81	3047	2224
82	2993	2221
83	3047	2222
84	2873	2212
85	2873	2207
86	2873	2202
87	2873	2203
88	2873	2204
89	2873	2181
90	2873	2161
91	2873	2147
92	2819	2104
93	2679	2095
94	2530	2080
95	2771	2086
96	2764	2114
97	2789	2117
98	2789	2131
99	2764	2130

